Edge 	Weight
962 - 8152 	3985 
21183 - 8153 	1481 
24792 - 8154 	2516 
27953 - 8155 	302 
12318 - 8156 	2345 
18697 - 8157 	4535 
9647 - 8158 	4608 
12431 - 8159 	2528 
22565 - 8160 	4808 
11047 - 8161 	2323 
12019 - 8162 	2438 
26564 - 8163 	5005 
29948 - 8164 	3360 
16068 - 8165 	3813 
20367 - 8166 	2507 
18793 - 8167 	950 
14897 - 8168 	1284 
29631 - 8169 	3093 
12861 - 8170 	2871 
1957 - 8171 	4863 
29238 - 8172 	702 
29699 - 8173 	7240 
18463 - 8174 	401 
9336 - 8175 	1817 
20217 - 8176 	4841 
15739 - 8177 	4689 
17299 - 8178 	4080 
20543 - 8179 	6721 
10700 - 8180 	6365 
12238 - 8181 	5731 
17636 - 8182 	396 
1704 - 8183 	465 
25795 - 8184 	607 
10922 - 8185 	2156 
2879 - 8186 	448 
8757 - 8187 	1880 
15136 - 8188 	8102 
1132 - 8189 	5959 
15431 - 8190 	179 
13271 - 8191 	8184 
23187 - 8192 	6949 
5428 - 8193 	227 
17207 - 8194 	5410 
3695 - 8195 	21621 
27623 - 8196 	163 
28279 - 8197 	1132 
307 - 8198 	8290 
20721 - 8199 	2043 
15951 - 8200 	1896 
256 - 8201 	6963 
18622 - 8202 	7053 
15753 - 8203 	1630 
11245 - 8204 	1127 
19062 - 8205 	3519 
7953 - 8206 	2958 
5258 - 8207 	3963 
28301 - 8208 	2466 
1711 - 8209 	545 
16799 - 8210 	1707 
29466 - 8211 	4099 
13534 - 8212 	1067 
17131 - 8213 	13252 
12524 - 8214 	6615 
4244 - 8215 	1790 
20405 - 8216 	1436 
8723 - 8217 	5785 
16344 - 8218 	163 
29674 - 8219 	4514 
29936 - 8220 	1779 
26413 - 8221 	9806 
29057 - 8222 	3549 
25626 - 8223 	1540 
29297 - 8224 	5400 
3328 - 8225 	6151 
27657 - 8226 	3430 
23835 - 8227 	303 
19065 - 8228 	4263 
25759 - 8229 	2730 
8740 - 8230 	11050 
27782 - 8231 	4580 
5704 - 8232 	2026 
29057 - 8233 	6078 
27251 - 8234 	6636 
6348 - 8235 	13038 
13583 - 8236 	3226 
24594 - 8237 	4589 
19814 - 8238 	472 
15170 - 8239 	4595 
24415 - 8240 	2614 
22295 - 8241 	4388 
14204 - 8242 	5013 
12125 - 8243 	4597 
24517 - 8244 	2332 
17561 - 8245 	6994 
24456 - 8246 	3936 
26180 - 8247 	10230 
28556 - 8248 	3651 
10556 - 8249 	985 
22888 - 8250 	3373 
1030 - 8251 	4405 
4259 - 8252 	822 
2058 - 8253 	7359 
16044 - 8254 	6305 
21901 - 8255 	6690 
21588 - 8256 	1763 
2950 - 8257 	3153 
19744 - 8258 	3020 
9019 - 8259 	2896 
20561 - 8260 	409 
3929 - 8261 	3415 
19719 - 8262 	5140 
17840 - 8263 	6166 
29923 - 8264 	4682 
26753 - 8265 	10106 
1402 - 8266 	3161 
18789 - 8267 	418 
14088 - 8268 	10011 
21482 - 8269 	1627 
16319 - 8270 	5091 
13813 - 8271 	4671 
13470 - 8272 	5907 
2917 - 8273 	4865 
5410 - 8274 	5819 
6440 - 8275 	1300 
25087 - 8276 	342 
13393 - 8277 	2356 
10696 - 8278 	2509 
9206 - 8279 	2047 
14688 - 8280 	3948 
9984 - 8281 	5520 
29947 - 8282 	492 
1427 - 8283 	3561 
3764 - 8284 	7079 
14407 - 8285 	2381 
29850 - 8286 	3242 
14757 - 8287 	2652 
6043 - 8288 	3709 
27357 - 8289 	5949 
10627 - 8290 	6081 
19534 - 8291 	2741 
26730 - 8292 	2191 
7360 - 8293 	2570 
18333 - 8294 	5230 
25499 - 8295 	1442 
21353 - 8296 	2152 
20988 - 8297 	2924 
5954 - 8298 	2029 
14763 - 8299 	1684 
8702 - 8300 	3146 
27904 - 8301 	3480 
29413 - 8302 	5247 
8389 - 8303 	1767 
13346 - 8304 	2276 
7450 - 8305 	1241 
21523 - 8306 	2787 
7213 - 8307 	6215 
21479 - 8308 	3000 
2911 - 8309 	3885 
27001 - 8310 	14656 
6760 - 8311 	2644 
12499 - 8312 	1335 
12674 - 8313 	2083 
3998 - 8314 	11081 
20169 - 8315 	3044 
22032 - 8316 	5178 
3602 - 8317 	6263 
19477 - 8318 	8653 
17918 - 8319 	6097 
26777 - 8320 	3226 
29722 - 8321 	1990 
16306 - 8322 	3645 
16590 - 8323 	19 
8644 - 8324 	1200 
14144 - 8325 	51 
10059 - 8326 	10676 
14485 - 8327 	11980 
18795 - 8328 	2625 
15113 - 8329 	6965 
29169 - 8330 	5911 
26647 - 8331 	3752 
18001 - 8332 	2931 
16523 - 8333 	332 
26945 - 8334 	1646 
2291 - 8335 	3329 
7095 - 8336 	81 
29786 - 8337 	986 
3021 - 8338 	458 
25378 - 8339 	2139 
5924 - 8340 	2830 
27048 - 8341 	3211 
9883 - 8342 	6482 
27092 - 8343 	5043 
2217 - 8344 	1550 
5142 - 8345 	1819 
1193 - 8346 	2973 
20323 - 8347 	5371 
28387 - 8348 	3796 
9551 - 8349 	6052 
21960 - 8350 	9658 
25776 - 8351 	2265 
26896 - 8352 	4398 
4683 - 8353 	6500 
29448 - 8354 	1194 
14757 - 8355 	973 
28024 - 8356 	697 
25176 - 8357 	87 
18254 - 8358 	1554 
21112 - 8359 	2577 
8725 - 8360 	5402 
5824 - 8361 	4354 
21015 - 8362 	4757 
17414 - 8363 	9651 
10238 - 8364 	1996 
28570 - 8365 	628 
17044 - 8366 	3385 
6240 - 8367 	1541 
14751 - 8368 	170 
12367 - 8369 	5192 
16618 - 8370 	5128 
4353 - 8371 	2010 
28187 - 8372 	621 
16137 - 8373 	720 
28996 - 8374 	4519 
5383 - 8375 	533 
24339 - 8376 	559 
22095 - 8377 	2846 
21836 - 8378 	3224 
27195 - 8379 	2164 
6674 - 8380 	1034 
2034 - 8381 	2982 
616 - 8382 	6514 
10500 - 8383 	1086 
2257 - 8384 	51 
23269 - 8385 	4834 
6042 - 8386 	1330 
2967 - 8387 	297 
2153 - 8388 	6143 
17311 - 8389 	3352 
25924 - 8390 	245 
29692 - 8391 	5635 
29945 - 8392 	1249 
28531 - 8393 	2223 
16618 - 8394 	8592 
15961 - 8395 	6041 
26622 - 8396 	5327 
7897 - 8397 	582 
16012 - 8398 	8795 
19811 - 8399 	742 
12856 - 8400 	5964 
5030 - 8401 	2801 
17141 - 8402 	3834 
4533 - 8403 	772 
17405 - 8404 	258 
6841 - 8405 	4643 
21919 - 8406 	5028 
7970 - 8407 	4663 
6539 - 8408 	2390 
18835 - 8409 	4323 
13036 - 8410 	2483 
18169 - 8411 	716 
18047 - 8412 	819 
6197 - 8413 	822 
23368 - 8414 	9058 
26298 - 8415 	3803 
16846 - 8416 	1305 
10274 - 8417 	9559 
15907 - 8418 	786 
28186 - 8419 	189 
11850 - 8420 	5548 
14886 - 8421 	4839 
12787 - 8422 	6890 
8458 - 8423 	2781 
15137 - 8424 	7488 
8566 - 8425 	1256 
7809 - 8426 	5236 
22792 - 8427 	2417 
9896 - 8428 	4684 
20565 - 8429 	3155 
27585 - 8430 	3877 
29542 - 8431 	2591 
11878 - 8432 	4382 
14716 - 8433 	1416 
4129 - 8434 	6718 
23053 - 8435 	3065 
10068 - 8436 	4607 
7356 - 8437 	1251 
14934 - 8438 	777 
13045 - 8439 	4051 
28271 - 8440 	2873 
28280 - 8441 	4103 
26956 - 8442 	2552 
19505 - 8443 	636 
14456 - 8444 	1413 
17217 - 8445 	6558 
23981 - 8446 	721 
15686 - 8447 	2434 
28261 - 8448 	964 
24811 - 8449 	5420 
24493 - 8450 	2970 
3007 - 8451 	3094 
10605 - 8452 	6089 
3564 - 8453 	2650 
21828 - 8454 	535 
27119 - 8455 	1638 
12117 - 8456 	4255 
15429 - 8457 	1821 
20289 - 8458 	1031 
11566 - 8459 	7298 
14747 - 8460 	4572 
5185 - 8461 	7595 
23781 - 8462 	5762 
18938 - 8463 	3249 
23588 - 8464 	6446 
6422 - 8465 	3752 
277 - 8466 	7191 
24075 - 8467 	1238 
5437 - 8468 	1046 
5049 - 8469 	2364 
24602 - 8470 	413 
9597 - 8471 	2086 
11756 - 8472 	358 
1540 - 8473 	2695 
15675 - 8474 	3009 
6865 - 8475 	5560 
22198 - 8476 	5366 
14921 - 8477 	122 
14 - 8478 	311 
20368 - 8479 	4752 
19849 - 8480 	1526 
19050 - 8481 	1690 
16100 - 8482 	1736 
13953 - 8483 	6602 
25551 - 8484 	3609 
7136 - 8485 	3476 
20126 - 8486 	2104 
4450 - 8487 	5468 
29356 - 8488 	504 
8878 - 8489 	1615 
6264 - 8490 	3015 
2508 - 8491 	6262 
6346 - 8492 	4181 
7290 - 8493 	2431 
8289 - 8494 	8411 
12073 - 8495 	984 
11191 - 8496 	11928 
4300 - 8497 	4239 
29661 - 8498 	7858 
4481 - 8499 	5761 
24426 - 8500 	3926 
5601 - 8501 	2534 
20940 - 8502 	638 
2563 - 8503 	810 
23705 - 8504 	764 
4843 - 8505 	6241 
2046 - 8506 	3865 
26522 - 8507 	837 
17056 - 8508 	2347 
17989 - 8509 	6261 
13890 - 8510 	8161 
10872 - 8511 	6190 
26440 - 8512 	7680 
26783 - 8513 	1529 
5068 - 8514 	3993 
13862 - 8515 	2637 
19711 - 8516 	6345 
6754 - 8517 	3883 
22625 - 8518 	5499 
6805 - 8519 	925 
25374 - 8520 	61 
11888 - 8521 	2921 
21026 - 8522 	3973 
23946 - 8523 	6074 
26887 - 8524 	1798 
24754 - 8525 	3776 
28461 - 8526 	9788 
9259 - 8527 	7556 
5070 - 8528 	3658 
16885 - 8529 	2767 
20262 - 8530 	1495 
10244 - 8531 	3079 
15719 - 8532 	452 
8204 - 8533 	1050 
24593 - 8534 	404 
11264 - 8535 	6945 
22822 - 8536 	8852 
6158 - 8537 	10214 
4011 - 8538 	1252 
26802 - 8539 	2646 
27598 - 8540 	2121 
17846 - 8541 	1177 
2859 - 8542 	608 
16025 - 8543 	3459 
16028 - 8544 	4911 
12469 - 8545 	2332 
2791 - 8546 	4120 
26885 - 8547 	2399 
15053 - 8548 	8778 
29003 - 8549 	3419 
2907 - 8550 	3133 
28318 - 8551 	6310 
24898 - 8552 	51 
27955 - 8553 	2028 
13988 - 8554 	6275 
23276 - 8555 	11556 
9840 - 8556 	5172 
19462 - 8557 	2561 
26138 - 8558 	2952 
15855 - 8559 	10578 
10407 - 8560 	3201 
26000 - 8561 	2122 
27800 - 8562 	2966 
16664 - 8563 	2452 
1432 - 8564 	5771 
20177 - 8565 	2023 
20116 - 8566 	2194 
24695 - 8567 	2103 
26943 - 8568 	3824 
11516 - 8569 	3514 
19408 - 8570 	510 
1403 - 8571 	6286 
14905 - 8572 	4746 
3191 - 8573 	707 
4922 - 8574 	5874 
26624 - 8575 	1018 
20837 - 8576 	3229 
12711 - 8577 	97 
16205 - 8578 	424 
16663 - 8579 	3492 
10911 - 8580 	3632 
27840 - 8581 	5295 
4828 - 8582 	5318 
1929 - 8583 	1359 
12522 - 8584 	2339 
14368 - 8585 	1755 
5707 - 8586 	6384 
1910 - 8587 	192 
20186 - 8588 	2409 
17466 - 8589 	5760 
5237 - 8590 	11870 
549 - 8591 	2250 
26727 - 8592 	2577 
11050 - 8593 	5206 
25567 - 8594 	6618 
809 - 8595 	2045 
27994 - 8596 	975 
15354 - 8597 	2759 
20865 - 8598 	953 
5046 - 8599 	3181 
14502 - 8600 	3161 
20243 - 8601 	3503 
23935 - 8602 	3793 
10754 - 8603 	6197 
17294 - 8604 	13101 
23765 - 8605 	1526 
719 - 8606 	5030 
26319 - 8607 	587 
23428 - 8608 	602 
10106 - 8609 	1569 
6867 - 8610 	1566 
13314 - 8611 	6953 
22883 - 8612 	1223 
18107 - 8613 	16 
12793 - 8614 	2145 
7235 - 8615 	3459 
4845 - 8616 	4254 
5969 - 8617 	163 
133 - 8618 	4936 
27712 - 8619 	6204 
2534 - 8620 	3367 
6243 - 8621 	2463 
20187 - 8622 	9272 
25844 - 8623 	9961 
28731 - 8624 	1879 
823 - 8625 	5711 
16793 - 8626 	440 
19740 - 8627 	5079 
24313 - 8628 	7818 
22503 - 8629 	858 
17569 - 8630 	3125 
2901 - 8631 	3061 
9430 - 8632 	3422 
22668 - 8633 	398 
16371 - 8634 	4716 
26151 - 8635 	3232 
15780 - 8636 	2108 
15703 - 8637 	1561 
15079 - 8638 	2589 
15998 - 8639 	2939 
12844 - 8640 	4925 
27336 - 8641 	1204 
7872 - 8642 	8532 
11628 - 8643 	2235 
3941 - 8644 	1232 
7254 - 8645 	5110 
26063 - 8646 	3659 
20895 - 8647 	2176 
29858 - 8648 	8714 
21426 - 8649 	1984 
10119 - 8650 	6012 
4872 - 8651 	326 
15093 - 8652 	3126 
12758 - 8653 	4495 
514 - 8654 	2621 
7317 - 8655 	3750 
5368 - 8656 	10784 
28425 - 8657 	4443 
24715 - 8658 	4948 
12245 - 8659 	332 
5651 - 8660 	80 
19391 - 8661 	2831 
17218 - 8662 	3143 
28332 - 8663 	3746 
21772 - 8664 	262 
28575 - 8665 	2807 
22479 - 8666 	2094 
24149 - 8667 	474 
11828 - 8668 	1249 
22756 - 8669 	4576 
29082 - 8670 	6413 
29353 - 8671 	6866 
27834 - 8672 	6642 
22737 - 8673 	1212 
10232 - 8674 	11211 
8346 - 8675 	529 
15316 - 8676 	2040 
21022 - 8677 	4146 
13873 - 8678 	1667 
25833 - 8679 	2461 
15586 - 8680 	3223 
8943 - 8681 	3012 
18259 - 8682 	2685 
17130 - 8683 	4231 
29474 - 8684 	1819 
7179 - 8685 	3411 
29131 - 8686 	843 
7235 - 8687 	647 
16582 - 8688 	19027 
17159 - 8689 	743 
29674 - 8690 	15408 
29642 - 8691 	294 
24749 - 8692 	9053 
13956 - 8693 	533 
13387 - 8694 	3565 
10593 - 8695 	5972 
2151 - 8696 	217 
22060 - 8697 	1712 
27944 - 8698 	10981 
4939 - 8699 	630 
21317 - 8700 	111 
23951 - 8701 	5853 
29395 - 8702 	1504 
2371 - 8703 	1191 
2789 - 8704 	1183 
15587 - 8705 	2040 
12201 - 8706 	26 
700 - 8707 	3320 
24903 - 8708 	4237 
19815 - 8709 	1887 
13188 - 8710 	4607 
6229 - 8711 	6623 
21126 - 8712 	3835 
3793 - 8713 	4578 
20136 - 8714 	3861 
16588 - 8715 	239 
1236 - 8716 	4945 
20125 - 8717 	2273 
3993 - 8718 	3620 
28022 - 8719 	1720 
3554 - 8720 	1497 
2498 - 8721 	1587 
13829 - 8722 	1709 
14279 - 8723 	7175 
21891 - 8724 	1708 
18142 - 8725 	1020 
21524 - 8726 	3613 
21353 - 8727 	1142 
13149 - 8728 	2110 
24065 - 8729 	4558 
13906 - 8730 	6538 
12777 - 8731 	3093 
15425 - 8732 	237 
24945 - 8733 	931 
20082 - 8734 	1975 
24476 - 8735 	1412 
16930 - 8736 	3413 
18496 - 8737 	1119 
19512 - 8738 	3341 
15315 - 8739 	784 
24263 - 8740 	7555 
24588 - 8741 	2342 
26537 - 8742 	1432 
10262 - 8743 	10232 
12312 - 8744 	3190 
20436 - 8745 	10244 
24916 - 8746 	2454 
1313 - 8747 	1284 
21287 - 8748 	635 
28480 - 8749 	2540 
6807 - 8750 	2719 
15148 - 8751 	5206 
24418 - 8752 	3208 
23255 - 8753 	1371 
20681 - 8754 	1193 
26751 - 8755 	2569 
21909 - 8756 	4171 
13178 - 8757 	1117 
12088 - 8758 	2202 
3563 - 8759 	590 
27904 - 8760 	4385 
13342 - 8761 	744 
21901 - 8762 	5302 
20820 - 8763 	4822 
715 - 8764 	2428 
25362 - 8765 	4372 
6171 - 8766 	572 
26109 - 8767 	1128 
16789 - 8768 	4950 
22973 - 8769 	1556 
29337 - 8770 	6877 
8940 - 8771 	3456 
5382 - 8772 	6764 
19835 - 8773 	466 
19919 - 8774 	4333 
11616 - 8775 	5864 
18507 - 8776 	3980 
899 - 8777 	3535 
17277 - 8778 	1203 
24085 - 8779 	6030 
11948 - 8780 	1853 
18728 - 8781 	1778 
8802 - 8782 	5185 
8627 - 8783 	4744 
4192 - 8784 	3087 
11248 - 8785 	456 
6433 - 8786 	3849 
13565 - 8787 	4419 
12608 - 8788 	1853 
5087 - 8789 	1105 
21063 - 8790 	2777 
22939 - 8791 	1034 
11403 - 8792 	1296 
1021 - 8793 	6456 
18585 - 8794 	2 
22558 - 8795 	1906 
494 - 8796 	6185 
18214 - 8797 	5981 
15994 - 8798 	4549 
6400 - 8799 	5653 
22391 - 8800 	1329 
18989 - 8801 	4398 
11813 - 8802 	6400 
19923 - 8803 	1778 
2367 - 8804 	2022 
17471 - 8805 	4020 
26666 - 8806 	4363 
22497 - 8807 	4213 
9228 - 8808 	3301 
15791 - 8809 	4341 
17436 - 8810 	5111 
2537 - 8811 	3405 
22474 - 8812 	150 
9348 - 8813 	3068 
4093 - 8814 	3388 
22910 - 8815 	6892 
9188 - 8816 	2571 
2031 - 8817 	7605 
7630 - 8818 	11940 
17337 - 8819 	4386 
6743 - 8820 	5794 
24592 - 8821 	17987 
19743 - 8822 	3298 
16872 - 8823 	6666 
10330 - 8824 	1363 
13779 - 8825 	2872 
24964 - 8826 	4777 
1788 - 8827 	3421 
2430 - 8828 	3915 
5250 - 8829 	3795 
21264 - 8830 	4792 
29186 - 8831 	4486 
3316 - 8832 	3665 
15849 - 8833 	1442 
18257 - 8834 	4867 
17291 - 8835 	1298 
16152 - 8836 	4730 
26763 - 8837 	761 
14533 - 8838 	536 
22709 - 8839 	5214 
19933 - 8840 	4167 
269 - 8841 	5694 
11586 - 8842 	1978 
9773 - 8843 	5602 
16091 - 8844 	2237 
4399 - 8845 	5379 
26330 - 8846 	4302 
18845 - 8847 	752 
16833 - 8848 	4028 
22396 - 8849 	1871 
3755 - 8850 	544 
11330 - 8851 	3629 
20949 - 8852 	2529 
26023 - 8853 	4920 
2859 - 8854 	3391 
28460 - 8855 	5071 
27163 - 8856 	1493 
17467 - 8857 	260 
13115 - 8858 	3109 
7996 - 8859 	2700 
13154 - 8860 	4230 
9935 - 8861 	4275 
24128 - 8862 	12130 
14716 - 8863 	3990 
27087 - 8864 	73 
29121 - 8865 	6720 
19173 - 8866 	2308 
16617 - 8867 	770 
28353 - 8868 	6232 
19613 - 8869 	1293 
21299 - 8870 	8572 
14733 - 8871 	69 
24634 - 8872 	4996 
9155 - 8873 	6022 
5214 - 8874 	2102 
19870 - 8875 	14273 
6202 - 8876 	8621 
17695 - 8877 	7343 
12504 - 8878 	3774 
19453 - 8879 	3420 
14875 - 8880 	2102 
18888 - 8881 	6814 
11770 - 8882 	24653 
29088 - 8883 	636 
11927 - 8884 	538 
17068 - 8885 	9103 
28054 - 8886 	2713 
20755 - 8887 	5849 
8535 - 8888 	1392 
17056 - 8889 	2555 
29453 - 8890 	3910 
17151 - 8891 	1879 
26269 - 8892 	2866 
24454 - 8893 	2664 
21078 - 8894 	1111 
25094 - 8895 	2438 
8968 - 8896 	4776 
11604 - 8897 	8235 
23221 - 8898 	3152 
1600 - 8899 	3722 
193 - 8900 	4688 
268 - 8901 	827 
3342 - 8902 	4213 
554 - 8903 	133 
9280 - 8904 	6277 
20849 - 8905 	5622 
5440 - 8906 	4934 
26706 - 8907 	3670 
17596 - 8908 	1546 
9435 - 8909 	5108 
22478 - 8910 	573 
16998 - 8911 	1444 
13282 - 8912 	2737 
10398 - 8913 	3671 
10973 - 8914 	1034 
22095 - 8915 	261 
23318 - 8916 	1583 
24166 - 8917 	4492 
28221 - 8918 	4652 
28452 - 8919 	3445 
2453 - 8920 	11058 
23487 - 8921 	4686 
17333 - 8922 	729 
125 - 8923 	326 
11368 - 8924 	113 
9067 - 8925 	3780 
17795 - 8926 	2751 
6873 - 8927 	688 
8083 - 8928 	2831 
20836 - 8929 	2674 
12966 - 8930 	6896 
6846 - 8931 	9036 
14567 - 8932 	3737 
28597 - 8933 	369 
11251 - 8934 	3541 
15736 - 8935 	1654 
12883 - 8936 	2229 
4781 - 8937 	4828 
25030 - 8938 	8995 
17988 - 8939 	1332 
13297 - 8940 	3942 
28665 - 8941 	3565 
24085 - 8942 	3493 
28747 - 8943 	1136 
12198 - 8944 	7155 
18660 - 8945 	4684 
5633 - 8946 	1991 
25194 - 8947 	4285 
21542 - 8948 	9340 
25302 - 8949 	270 
17963 - 8950 	884 
14457 - 8951 	1618 
10345 - 8952 	6467 
23109 - 8953 	2122 
15333 - 8954 	2707 
4595 - 8955 	178 
5243 - 8956 	7351 
20908 - 8957 	2525 
15641 - 8958 	3541 
3994 - 8959 	4985 
29471 - 8960 	1512 
5305 - 8961 	3441 
17008 - 8962 	3010 
9405 - 8963 	827 
9358 - 8964 	3276 
2902 - 8965 	3943 
2896 - 8966 	3305 
28642 - 8967 	3563 
1607 - 8968 	1654 
1673 - 8969 	8422 
7112 - 8970 	3391 
16511 - 8971 	1500 
24815 - 8972 	2983 
24496 - 8973 	1734 
23923 - 8974 	1493 
886 - 8975 	4978 
28026 - 8976 	8758 
16630 - 8977 	1787 
12426 - 8978 	6971 
23611 - 8979 	143 
27508 - 8980 	991 
11594 - 8981 	1778 
25064 - 8982 	742 
21518 - 8983 	3095 
26277 - 8984 	3361 
25343 - 8985 	1574 
11704 - 8986 	9041 
10732 - 8987 	5981 
13099 - 8988 	4613 
22154 - 8989 	33 
23089 - 8990 	1199 
24603 - 8991 	3089 
17443 - 8992 	4138 
9652 - 8993 	2250 
21458 - 8994 	2730 
26949 - 8995 	848 
28476 - 8996 	3242 
15476 - 8997 	1698 
10407 - 8998 	577 
1202 - 8999 	3120 
18906 - 9000 	691 
10056 - 9001 	1701 
2605 - 9002 	6288 
12813 - 9003 	2060 
16066 - 9004 	4211 
6000 - 9005 	3107 
29626 - 9006 	1074 
20368 - 9007 	3251 
6254 - 9008 	6464 
27727 - 9009 	2927 
21289 - 9010 	5541 
11612 - 9011 	3084 
21264 - 9012 	476 
22745 - 9013 	1196 
13759 - 9014 	5186 
29310 - 9015 	2750 
16856 - 9016 	11273 
19571 - 9017 	396 
11620 - 9018 	2112 
29693 - 9019 	595 
18282 - 9020 	11230 
25045 - 9021 	741 
28371 - 9022 	1968 
6860 - 9023 	1252 
15968 - 9024 	1206 
26502 - 9025 	7625 
26716 - 9026 	3672 
17964 - 9027 	2242 
10919 - 9028 	3037 
2294 - 9029 	2098 
28612 - 9030 	3898 
16157 - 9031 	2607 
6018 - 9032 	1717 
29285 - 9033 	4768 
21094 - 9034 	2033 
20715 - 9035 	1196 
8066 - 9036 	3677 
25276 - 9037 	16 
28575 - 9038 	6129 
29969 - 9039 	868 
15993 - 9040 	7365 
7409 - 9041 	1047 
11890 - 9042 	1952 
6517 - 9043 	575 
11923 - 9044 	7769 
5150 - 9045 	4423 
26756 - 9046 	6495 
22763 - 9047 	4405 
22637 - 9048 	3440 
26143 - 9049 	3644 
11611 - 9050 	654 
25410 - 9051 	1354 
6295 - 9052 	5607 
23226 - 9053 	4366 
17872 - 9054 	6792 
28013 - 9055 	1642 
8854 - 9056 	2816 
3100 - 9057 	475 
24012 - 9058 	607 
10235 - 9059 	119 
9882 - 9060 	5050 
27441 - 9061 	559 
5340 - 9062 	6182 
17638 - 9063 	1768 
7766 - 9064 	5767 
9315 - 9065 	5065 
10822 - 9066 	2169 
7894 - 9067 	4420 
24391 - 9068 	2868 
14786 - 9069 	4385 
17691 - 9070 	2393 
27957 - 9071 	3693 
24881 - 9072 	1085 
20370 - 9073 	292 
4912 - 9074 	3337 
12254 - 9075 	3809 
7649 - 9076 	3073 
16004 - 9077 	13625 
20400 - 9078 	226 
12815 - 9079 	2962 
13271 - 9080 	3873 
16898 - 9081 	2938 
25305 - 9082 	2340 
1629 - 9083 	4060 
8353 - 9084 	3344 
13218 - 9085 	3840 
3488 - 9086 	4060 
19793 - 9087 	452 
16583 - 9088 	8181 
16404 - 9089 	9023 
29606 - 9090 	8574 
22462 - 9091 	5437 
18147 - 9092 	2222 
20838 - 9093 	1272 
4519 - 9094 	4235 
3809 - 9095 	5839 
5427 - 9096 	904 
19370 - 9097 	4132 
76 - 9098 	3340 
10859 - 9099 	2531 
19968 - 9100 	694 
10796 - 9101 	5079 
28572 - 9102 	4918 
12519 - 9103 	2438 
6783 - 9104 	7324 
21047 - 9105 	3591 
19821 - 9106 	4202 
10226 - 9107 	4000 
8528 - 9108 	1335 
22144 - 9109 	530 
10055 - 9110 	679 
9064 - 9111 	7661 
155 - 9112 	3213 
28276 - 9113 	4124 
28688 - 9114 	2532 
11279 - 9115 	2926 
19475 - 9116 	3432 
14445 - 9117 	2847 
25273 - 9118 	4077 
13879 - 9119 	7330 
19623 - 9120 	5081 
5258 - 9121 	2469 
11730 - 9122 	3299 
3150 - 9123 	3873 
17881 - 9124 	857 
28640 - 9125 	16037 
18765 - 9126 	1868 
4929 - 9127 	5280 
17324 - 9128 	1235 
21054 - 9129 	2178 
8617 - 9130 	4509 
26238 - 9131 	5181 
11626 - 9132 	5023 
23287 - 9133 	2261 
27475 - 9134 	1701 
15387 - 9135 	1785 
27142 - 9136 	272 
24100 - 9137 	1950 
22926 - 9138 	4211 
24920 - 9139 	7345 
3817 - 9140 	790 
23421 - 9141 	13986 
4693 - 9142 	2419 
16511 - 9143 	3697 
1921 - 9144 	1261 
15449 - 9145 	1951 
127 - 9146 	4513 
15032 - 9147 	2011 
13580 - 9148 	4894 
13911 - 9149 	2712 
20292 - 9150 	437 
25201 - 9151 	771 
13994 - 9152 	6895 
17625 - 9153 	6956 
7349 - 9154 	7642 
27221 - 9155 	1531 
16489 - 9156 	3792 
6988 - 9157 	1013 
6431 - 9158 	1842 
22294 - 9159 	2210 
5691 - 9160 	5317 
2461 - 9161 	520 
14466 - 9162 	944 
27953 - 9163 	5730 
26926 - 9164 	1463 
17687 - 9165 	196 
22997 - 9166 	528 
2578 - 9167 	5026 
23484 - 9168 	1018 
13129 - 9169 	15083 
25369 - 9170 	2323 
26470 - 9171 	2234 
13857 - 9172 	2143 
8995 - 9173 	228 
2362 - 9174 	8979 
1713 - 9175 	708 
22679 - 9176 	3860 
2557 - 9177 	6651 
26791 - 9178 	2349 
2179 - 9179 	375 
18509 - 9180 	3110 
420 - 9181 	2506 
17050 - 9182 	7424 
9950 - 9183 	6015 
17414 - 9184 	2726 
8630 - 9185 	5531 
21029 - 9186 	3714 
17356 - 9187 	2890 
25874 - 9188 	5734 
29652 - 9189 	1066 
3107 - 9190 	2127 
20970 - 9191 	7720 
18413 - 9192 	3227 
29565 - 9193 	5269 
23112 - 9194 	3375 
7068 - 9195 	340 
14047 - 9196 	7485 
19356 - 9197 	3908 
22837 - 9198 	3448 
21129 - 9199 	1777 
6175 - 9200 	5595 
5203 - 9201 	3287 
16381 - 9202 	4755 
11544 - 9203 	1208 
18320 - 9204 	1960 
18188 - 9205 	434 
29376 - 9206 	5239 
28000 - 9207 	4168 
12405 - 9208 	5298 
15123 - 9209 	425 
7479 - 9210 	3869 
18981 - 9211 	1642 
4341 - 9212 	216 
29108 - 9213 	1876 
27423 - 9214 	381 
13593 - 9215 	2929 
10566 - 9216 	1644 
14720 - 9217 	1650 
17312 - 9218 	1785 
17307 - 9219 	3093 
3877 - 9220 	1823 
20214 - 9221 	3670 
18722 - 9222 	11555 
27193 - 9223 	9050 
25678 - 9224 	4139 
29939 - 9225 	1557 
29552 - 9226 	588 
12983 - 9227 	3334 
1753 - 9228 	2695 
21674 - 9229 	3032 
16556 - 9230 	813 
20554 - 9231 	5804 
8924 - 9232 	4793 
10426 - 9233 	650 
28199 - 9234 	6622 
19671 - 9235 	3721 
11814 - 9236 	89 
4139 - 9237 	431 
17441 - 9238 	1817 
9610 - 9239 	1688 
8285 - 9240 	9146 
27540 - 9241 	1594 
13216 - 9242 	5038 
16913 - 9243 	8545 
