Edge 	Weight
18430 - 1168 	44 
38780 - 1169 	2412 
19641 - 1170 	904 
26189 - 1171 	3967 
20883 - 1172 	4768 
37536 - 1173 	1820 
35747 - 1174 	7666 
21575 - 1175 	977 
30261 - 1176 	11786 
25981 - 1177 	770 
18184 - 1178 	5657 
29687 - 1179 	133 
20734 - 1180 	150 
26197 - 1181 	538 
13053 - 1182 	5003 
2274 - 1183 	1444 
29251 - 1184 	2736 
10613 - 1185 	17471 
8748 - 1186 	7038 
39014 - 1187 	271 
15830 - 1188 	6063 
24028 - 1189 	9988 
26092 - 1190 	793 
24084 - 1191 	8152 
4112 - 1192 	2926 
29116 - 1193 	10458 
8345 - 1194 	477 
32242 - 1195 	5878 
11075 - 1196 	13356 
4818 - 1197 	1443 
29238 - 1198 	7627 
29985 - 1199 	151 
24521 - 1200 	3913 
30796 - 1201 	1992 
7918 - 1202 	5777 
25909 - 1203 	4572 
15247 - 1204 	4525 
9825 - 1205 	5858 
11799 - 1206 	86 
38180 - 1207 	5517 
31598 - 1208 	121 
23262 - 1209 	10810 
32796 - 1210 	3329 
22396 - 1211 	5443 
10213 - 1212 	3605 
31341 - 1213 	3493 
10871 - 1214 	2063 
38708 - 1215 	992 
4239 - 1216 	5381 
10053 - 1217 	2218 
26330 - 1218 	1682 
15987 - 1219 	7943 
31140 - 1220 	1363 
9495 - 1221 	4893 
34213 - 1222 	38 
4563 - 1223 	1828 
33438 - 1224 	8 
5003 - 1225 	63 
5182 - 1226 	1842 
26984 - 1227 	783 
36155 - 1228 	15444 
17401 - 1229 	411 
29649 - 1230 	1805 
28137 - 1231 	7396 
5144 - 1232 	134 
21900 - 1233 	1748 
12098 - 1234 	2820 
22518 - 1235 	131 
10685 - 1236 	495 
14126 - 1237 	177 
23545 - 1238 	4473 
37654 - 1239 	301 
5651 - 1240 	15269 
38802 - 1241 	4189 
3351 - 1242 	3184 
9688 - 1243 	6469 
38971 - 1244 	204 
35012 - 1245 	3860 
13840 - 1246 	7153 
4646 - 1247 	9108 
482 - 1248 	3374 
8963 - 1249 	5797 
22012 - 1250 	322 
24109 - 1251 	5162 
2052 - 1252 	7482 
28398 - 1253 	87 
30068 - 1254 	6578 
1545 - 1255 	299 
14532 - 1256 	2907 
4132 - 1257 	2639 
8550 - 1258 	10977 
39077 - 1259 	8791 
39643 - 1260 	3872 
597 - 1261 	1064 
34501 - 1262 	270 
874 - 1263 	4720 
6387 - 1264 	7979 
2548 - 1265 	3429 
36483 - 1266 	9392 
34791 - 1267 	3901 
6862 - 1268 	4689 
32349 - 1269 	1928 
6262 - 1270 	2683 
13158 - 1271 	584 
34522 - 1272 	2291 
34621 - 1273 	13322 
11128 - 1274 	5509 
22360 - 1275 	3211 
25346 - 1276 	4636 
22638 - 1277 	968 
10116 - 1278 	4806 
17495 - 1279 	3326 
19280 - 1280 	1911 
25413 - 1281 	9011 
28490 - 1282 	3802 
21755 - 1283 	1441 
5057 - 1284 	3358 
5449 - 1285 	4762 
33182 - 1286 	6166 
1388 - 1287 	1673 
16219 - 1288 	251 
11543 - 1289 	1347 
9986 - 1290 	4180 
31204 - 1291 	3484 
9359 - 1292 	3358 
37689 - 1293 	4170 
36421 - 1294 	3752 
25399 - 1295 	1246 
937 - 1296 	3472 
34503 - 1297 	6511 
11311 - 1298 	13001 
32574 - 1299 	973 
16656 - 1300 	5184 
20332 - 1301 	5826 
12698 - 1302 	3205 
25505 - 1303 	5505 
35383 - 1304 	5584 
21671 - 1305 	2451 
9705 - 1306 	3855 
11569 - 1307 	2015 
21448 - 1308 	2021 
305 - 1309 	18438 
19801 - 1310 	1631 
26409 - 1311 	17933 
3732 - 1312 	4760 
6658 - 1313 	8157 
39697 - 1314 	2301 
33844 - 1315 	3366 
3361 - 1316 	3013 
13493 - 1317 	3481 
14215 - 1318 	4769 
8061 - 1319 	2452 
32981 - 1320 	2932 
38421 - 1321 	1125 
6855 - 1322 	1241 
33570 - 1323 	333 
118 - 1324 	2208 
27637 - 1325 	2385 
32634 - 1326 	5121 
6821 - 1327 	1067 
13841 - 1328 	6453 
39443 - 1329 	7866 
31077 - 1330 	5934 
32820 - 1331 	21933 
35460 - 1332 	4630 
38436 - 1333 	1328 
38489 - 1334 	9168 
17122 - 1335 	612 
26725 - 1336 	3574 
9425 - 1337 	878 
16606 - 1338 	5488 
36852 - 1339 	3606 
2669 - 1340 	3835 
9772 - 1341 	2672 
7864 - 1342 	4271 
17807 - 1343 	1942 
17350 - 1344 	6377 
35997 - 1345 	21854 
29216 - 1346 	4215 
13835 - 1347 	2462 
25970 - 1348 	9495 
37388 - 1349 	2175 
23264 - 1350 	4639 
7658 - 1351 	2996 
34955 - 1352 	6246 
7201 - 1353 	8606 
32519 - 1354 	7917 
17796 - 1355 	8479 
38941 - 1356 	2588 
25045 - 1357 	6683 
16120 - 1358 	1996 
2002 - 1359 	4347 
32215 - 1360 	949 
36802 - 1361 	5612 
18051 - 1362 	5492 
7529 - 1363 	4457 
19252 - 1364 	124 
19806 - 1365 	173 
18774 - 1366 	10246 
32507 - 1367 	7759 
39190 - 1368 	1687 
37619 - 1369 	1159 
8733 - 1370 	2008 
33493 - 1371 	1782 
37586 - 1372 	5666 
18007 - 1373 	6134 
5437 - 1374 	744 
29641 - 1375 	4692 
31823 - 1376 	2294 
24645 - 1377 	7870 
16492 - 1378 	10839 
15204 - 1379 	438 
3522 - 1380 	5040 
33021 - 1381 	3280 
12282 - 1382 	935 
7190 - 1383 	512 
11525 - 1384 	1611 
24294 - 1385 	9039 
8457 - 1386 	6372 
12308 - 1387 	4940 
26292 - 1388 	3794 
31684 - 1389 	6811 
11527 - 1390 	2744 
20954 - 1391 	2924 
31438 - 1392 	5655 
14616 - 1393 	4285 
14997 - 1394 	12668 
4216 - 1395 	5306 
6877 - 1396 	1069 
36221 - 1397 	4663 
1335 - 1398 	4269 
7892 - 1399 	4944 
30084 - 1400 	7057 
12145 - 1401 	265 
36077 - 1402 	2058 
13533 - 1403 	2272 
15112 - 1404 	13188 
403 - 1405 	3993 
11959 - 1406 	2503 
17808 - 1407 	4534 
21827 - 1408 	2643 
17525 - 1409 	5425 
38480 - 1410 	2611 
12586 - 1411 	5502 
9473 - 1412 	7854 
4068 - 1413 	5738 
10672 - 1414 	634 
4644 - 1415 	6507 
199 - 1416 	6262 
13409 - 1417 	2643 
21238 - 1418 	7562 
12380 - 1419 	6638 
20144 - 1420 	14228 
36456 - 1421 	551 
36600 - 1422 	5258 
509 - 1423 	10778 
3397 - 1424 	895 
14800 - 1425 	2389 
28497 - 1426 	4056 
29104 - 1427 	20269 
38922 - 1428 	5521 
15793 - 1429 	7991 
24202 - 1430 	4365 
661 - 1431 	1286 
23897 - 1432 	4794 
22809 - 1433 	9574 
18780 - 1434 	4609 
3246 - 1435 	1041 
52 - 1436 	3687 
34979 - 1437 	3521 
5057 - 1438 	1232 
7439 - 1439 	23170 
39072 - 1440 	8580 
21229 - 1441 	2234 
12950 - 1442 	4230 
39945 - 1443 	4714 
1674 - 1444 	3858 
6104 - 1445 	873 
30488 - 1446 	14567 
26280 - 1447 	6336 
20996 - 1448 	4933 
30221 - 1449 	16622 
30816 - 1450 	6987 
25423 - 1451 	1154 
38086 - 1452 	2471 
18653 - 1453 	11421 
10252 - 1454 	4124 
19462 - 1455 	2443 
2 - 1456 	1213 
13496 - 1457 	604 
38357 - 1458 	5003 
17265 - 1459 	927 
32711 - 1460 	2666 
2944 - 1461 	5877 
25818 - 1462 	934 
31946 - 1463 	4459 
27605 - 1464 	2768 
36814 - 1465 	8881 
33148 - 1466 	5026 
35669 - 1467 	1326 
37228 - 1468 	15028 
19535 - 1469 	1086 
35528 - 1470 	5067 
39340 - 1471 	719 
7352 - 1472 	5681 
18584 - 1473 	6545 
26818 - 1474 	3942 
17484 - 1475 	928 
6259 - 1476 	2179 
38529 - 1477 	2917 
4776 - 1478 	3579 
5121 - 1479 	1499 
25737 - 1480 	3798 
6988 - 1481 	4325 
38130 - 1482 	2702 
4800 - 1483 	1663 
23046 - 1484 	6365 
25631 - 1485 	5843 
24924 - 1486 	3793 
19947 - 1487 	1821 
35687 - 1488 	2439 
17775 - 1489 	3989 
36900 - 1490 	434 
28134 - 1491 	5856 
1495 - 1492 	1359 
37496 - 1493 	1872 
15139 - 1494 	8328 
29403 - 1495 	2920 
29981 - 1496 	2714 
39194 - 1497 	46 
16979 - 1498 	2907 
33395 - 1499 	9287 
29722 - 1500 	2985 
267 - 1501 	7334 
19834 - 1502 	2665 
3085 - 1503 	7896 
5081 - 1504 	2867 
19147 - 1505 	5786 
16871 - 1506 	788 
2376 - 1507 	5104 
29078 - 1508 	22020 
8925 - 1509 	1244 
37007 - 1510 	1304 
3249 - 1511 	2424 
19694 - 1512 	2360 
1040 - 1513 	4442 
12711 - 1514 	9619 
9986 - 1515 	1825 
4433 - 1516 	770 
13445 - 1517 	3753 
24651 - 1518 	5263 
5683 - 1519 	5240 
5060 - 1520 	2352 
11800 - 1521 	2265 
33473 - 1522 	12824 
36461 - 1523 	5253 
39263 - 1524 	6230 
37611 - 1525 	2233 
22439 - 1526 	4165 
12083 - 1527 	2726 
1063 - 1528 	8776 
31374 - 1529 	8860 
4504 - 1530 	1149 
4917 - 1531 	23072 
32410 - 1532 	11370 
22731 - 1533 	2121 
4142 - 1534 	2005 
14747 - 1535 	7080 
4042 - 1536 	1443 
29143 - 1537 	2614 
39331 - 1538 	1384 
15036 - 1539 	6214 
21039 - 1540 	2156 
295 - 1541 	2578 
14836 - 1542 	1415 
37937 - 1543 	4677 
25106 - 1544 	2151 
21131 - 1545 	5763 
14814 - 1546 	2850 
3375 - 1547 	4894 
7314 - 1548 	6366 
10476 - 1549 	7916 
22784 - 1550 	7428 
16772 - 1551 	4052 
37600 - 1552 	8416 
17906 - 1553 	4256 
13059 - 1554 	13695 
1088 - 1555 	2581 
4771 - 1556 	8541 
25147 - 1557 	14200 
21227 - 1558 	762 
28112 - 1559 	8375 
39535 - 1560 	1387 
1962 - 1561 	3974 
239 - 1562 	4171 
11599 - 1563 	2045 
16840 - 1564 	4475 
6741 - 1565 	5227 
6742 - 1566 	4433 
9130 - 1567 	14962 
35087 - 1568 	5415 
30921 - 1569 	4927 
18319 - 1570 	6629 
39256 - 1571 	3534 
22786 - 1572 	2013 
35066 - 1573 	3010 
7072 - 1574 	6406 
31844 - 1575 	16958 
14379 - 1576 	5347 
34999 - 1577 	3051 
35090 - 1578 	4373 
22328 - 1579 	329 
1447 - 1580 	12736 
1414 - 1581 	5396 
1846 - 1582 	6337 
19678 - 1583 	2185 
24463 - 1584 	19955 
14954 - 1585 	4446 
3980 - 1586 	4095 
29745 - 1587 	3956 
11088 - 1588 	803 
13392 - 1589 	1011 
32141 - 1590 	9362 
7371 - 1591 	420 
12587 - 1592 	6373 
20350 - 1593 	8545 
25043 - 1594 	5345 
14956 - 1595 	2705 
1991 - 1596 	1158 
15951 - 1597 	4756 
33770 - 1598 	3436 
12581 - 1599 	2004 
33841 - 1600 	1586 
18277 - 1601 	6494 
11393 - 1602 	3672 
1034 - 1603 	9405 
1900 - 1604 	496 
5271 - 1605 	6690 
18924 - 1606 	3420 
16937 - 1607 	557 
18979 - 1608 	212 
20451 - 1609 	1983 
11329 - 1610 	3649 
5842 - 1611 	4964 
3714 - 1612 	195 
27546 - 1613 	3985 
24314 - 1614 	9250 
24748 - 1615 	3694 
21056 - 1616 	11329 
9417 - 1617 	7039 
32802 - 1618 	5747 
16590 - 1619 	7187 
9806 - 1620 	4515 
24814 - 1621 	3255 
39880 - 1622 	2901 
23371 - 1623 	1276 
5439 - 1624 	903 
5676 - 1625 	4501 
38675 - 1626 	5467 
12630 - 1627 	6052 
33553 - 1628 	2816 
17906 - 1629 	3645 
35215 - 1630 	3548 
9890 - 1631 	5639 
39551 - 1632 	2574 
17867 - 1633 	2931 
39320 - 1634 	7131 
6560 - 1635 	9050 
6029 - 1636 	3169 
21495 - 1637 	4649 
16803 - 1638 	2273 
10705 - 1639 	7615 
26579 - 1640 	5184 
16397 - 1641 	8738 
309 - 1642 	6480 
16605 - 1643 	4126 
36423 - 1644 	2762 
3637 - 1645 	1560 
19609 - 1646 	1403 
1438 - 1647 	3776 
20504 - 1648 	2332 
1301 - 1649 	2511 
20961 - 1650 	1531 
10248 - 1651 	5158 
16409 - 1652 	5374 
23107 - 1653 	4888 
25845 - 1654 	3531 
33006 - 1655 	1082 
34358 - 1656 	5986 
7830 - 1657 	1637 
867 - 1658 	1159 
24862 - 1659 	728 
2276 - 1660 	9503 
14486 - 1661 	11313 
9865 - 1662 	3640 
12126 - 1663 	7163 
23642 - 1664 	545 
25600 - 1665 	989 
39743 - 1666 	6079 
38487 - 1667 	4878 
27942 - 1668 	6123 
20005 - 1669 	3180 
27758 - 1670 	2961 
17390 - 1671 	2523 
2591 - 1672 	11500 
37944 - 1673 	6545 
453 - 1674 	1562 
15711 - 1675 	7973 
446 - 1676 	1082 
35464 - 1677 	3241 
39629 - 1678 	4607 
25401 - 1679 	2132 
21146 - 1680 	6310 
8291 - 1681 	2904 
14917 - 1682 	2464 
39435 - 1683 	1056 
24337 - 1684 	13770 
12121 - 1685 	1033 
22372 - 1686 	13101 
7418 - 1687 	6530 
20888 - 1688 	4362 
23731 - 1689 	365 
16991 - 1690 	2279 
6308 - 1691 	6522 
8814 - 1692 	2676 
15174 - 1693 	307 
1464 - 1694 	6523 
23014 - 1695 	10595 
34697 - 1696 	1182 
1651 - 1697 	3931 
32869 - 1698 	4896 
28074 - 1699 	3330 
11721 - 1700 	8982 
13560 - 1701 	14957 
28912 - 1702 	135 
30334 - 1703 	4925 
27365 - 1704 	2618 
38047 - 1705 	4049 
18428 - 1706 	6759 
8750 - 1707 	3393 
17342 - 1708 	397 
32652 - 1709 	3171 
12416 - 1710 	503 
23830 - 1711 	5136 
19702 - 1712 	15995 
22378 - 1713 	462 
2904 - 1714 	4199 
38321 - 1715 	837 
19964 - 1716 	2939 
36381 - 1717 	3699 
29410 - 1718 	5295 
9693 - 1719 	3036 
31446 - 1720 	831 
6313 - 1721 	1504 
36432 - 1722 	252 
39933 - 1723 	418 
56 - 1724 	5068 
11743 - 1725 	1817 
1219 - 1726 	7107 
20407 - 1727 	4282 
39152 - 1728 	2397 
15020 - 1729 	2567 
5560 - 1730 	21886 
36852 - 1731 	1583 
16181 - 1732 	14870 
39625 - 1733 	763 
38044 - 1734 	3362 
25189 - 1735 	191 
26418 - 1736 	5365 
39644 - 1737 	796 
32752 - 1738 	6010 
35754 - 1739 	2867 
32170 - 1740 	668 
35922 - 1741 	5450 
19359 - 1742 	6090 
31783 - 1743 	398 
533 - 1744 	4084 
34436 - 1745 	5492 
26419 - 1746 	12560 
35860 - 1747 	3459 
1320 - 1748 	6772 
39777 - 1749 	783 
20320 - 1750 	13227 
30940 - 1751 	6168 
19184 - 1752 	7194 
16546 - 1753 	4867 
19988 - 1754 	3894 
38149 - 1755 	3529 
9302 - 1756 	7594 
33011 - 1757 	5343 
37278 - 1758 	1330 
4689 - 1759 	6626 
6954 - 1760 	2021 
4773 - 1761 	2370 
25284 - 1762 	1140 
18088 - 1763 	12224 
33675 - 1764 	4300 
24641 - 1765 	1512 
17190 - 1766 	3040 
33789 - 1767 	5170 
26530 - 1768 	4897 
33204 - 1769 	2728 
37354 - 1770 	5066 
14020 - 1771 	6641 
10367 - 1772 	10342 
1369 - 1773 	4908 
26375 - 1774 	1155 
4835 - 1775 	4558 
27917 - 1776 	11987 
35195 - 1777 	4621 
24537 - 1778 	11327 
23075 - 1779 	11662 
21861 - 1780 	1608 
2607 - 1781 	4365 
9541 - 1782 	4125 
37272 - 1783 	1635 
2747 - 1784 	11218 
14169 - 1785 	10425 
13398 - 1786 	3562 
39223 - 1787 	8074 
16579 - 1788 	6483 
25412 - 1789 	1088 
14263 - 1790 	18114 
8200 - 1791 	1884 
14472 - 1792 	4290 
31312 - 1793 	744 
24523 - 1794 	2011 
19012 - 1795 	10200 
30995 - 1796 	3379 
27535 - 1797 	17718 
24193 - 1798 	2266 
39054 - 1799 	7395 
33005 - 1800 	2759 
24995 - 1801 	2002 
26421 - 1802 	8660 
17542 - 1803 	5152 
2367 - 1804 	10 
35363 - 1805 	3292 
22281 - 1806 	1633 
33178 - 1807 	8158 
7500 - 1808 	4288 
22232 - 1809 	686 
33958 - 1810 	3602 
14638 - 1811 	2592 
5852 - 1812 	4070 
9071 - 1813 	3317 
32675 - 1814 	7693 
17122 - 1815 	5599 
39396 - 1816 	5454 
15452 - 1817 	1099 
2840 - 1818 	19612 
11135 - 1819 	3888 
14309 - 1820 	7085 
32666 - 1821 	15118 
2164 - 1822 	9976 
33237 - 1823 	16030 
18888 - 1824 	4428 
7764 - 1825 	5690 
7885 - 1826 	98 
14768 - 1827 	11180 
26724 - 1828 	909 
18237 - 1829 	961 
33776 - 1830 	2873 
26264 - 1831 	1296 
23208 - 1832 	4092 
10987 - 1833 	5873 
16347 - 1834 	314 
25067 - 1835 	7724 
6291 - 1836 	2733 
10303 - 1837 	3780 
39839 - 1838 	1480 
28448 - 1839 	6148 
14210 - 1840 	4263 
23038 - 1841 	831 
9982 - 1842 	3607 
30648 - 1843 	2107 
12050 - 1844 	4937 
14245 - 1845 	5027 
20064 - 1846 	2437 
1846 - 1847 	6735 
21546 - 1848 	538 
1733 - 1849 	5630 
34002 - 1850 	2591 
19223 - 1851 	2410 
3789 - 1852 	2910 
1848 - 1853 	9649 
7578 - 1854 	675 
6654 - 1855 	12522 
22533 - 1856 	4898 
34436 - 1857 	4608 
8433 - 1858 	15393 
37798 - 1859 	4294 
19159 - 1860 	3691 
7104 - 1861 	4499 
1713 - 1862 	5867 
16088 - 1863 	1161 
19992 - 1864 	97 
12836 - 1865 	561 
21639 - 1866 	4281 
39797 - 1867 	7462 
11538 - 1868 	2198 
23190 - 1869 	2108 
7672 - 1870 	3677 
21208 - 1871 	1150 
13431 - 1872 	1729 
33543 - 1873 	1130 
37715 - 1874 	1265 
1984 - 1875 	754 
12795 - 1876 	384 
2412 - 1877 	4639 
167 - 1878 	6653 
29781 - 1879 	2916 
17670 - 1880 	2138 
35893 - 1881 	3149 
36095 - 1882 	2717 
1384 - 1883 	6422 
37328 - 1884 	6662 
11949 - 1885 	1027 
33366 - 1886 	14590 
38514 - 1887 	1145 
39764 - 1888 	844 
23279 - 1889 	1171 
32201 - 1890 	5144 
15564 - 1891 	1350 
36792 - 1892 	4119 
4254 - 1893 	6091 
15275 - 1894 	1680 
26040 - 1895 	6316 
29449 - 1896 	4963 
32274 - 1897 	2276 
20822 - 1898 	1146 
8594 - 1899 	15382 
23717 - 1900 	2663 
9246 - 1901 	708 
38790 - 1902 	6018 
4334 - 1903 	2667 
28318 - 1904 	1760 
4723 - 1905 	375 
22056 - 1906 	3179 
4509 - 1907 	4626 
1976 - 1908 	607 
7701 - 1909 	12296 
6978 - 1910 	2103 
13986 - 1911 	7113 
14247 - 1912 	2578 
32816 - 1913 	7442 
428 - 1914 	5 
27025 - 1915 	1464 
30231 - 1916 	660 
11757 - 1917 	389 
14461 - 1918 	3893 
36758 - 1919 	3039 
12420 - 1920 	4943 
11467 - 1921 	736 
38403 - 1922 	2730 
4959 - 1923 	1122 
19180 - 1924 	2796 
3645 - 1925 	629 
14796 - 1926 	787 
19412 - 1927 	6799 
1217 - 1928 	1196 
27959 - 1929 	3700 
7831 - 1930 	13790 
27363 - 1931 	1781 
29310 - 1932 	6115 
4910 - 1933 	11571 
11964 - 1934 	10064 
36506 - 1935 	3036 
16592 - 1936 	12818 
20714 - 1937 	3474 
39855 - 1938 	1287 
26476 - 1939 	4741 
23216 - 1940 	2674 
30665 - 1941 	412 
20446 - 1942 	3321 
19171 - 1943 	6098 
22448 - 1944 	5690 
34714 - 1945 	6771 
14232 - 1946 	3428 
16915 - 1947 	4201 
11022 - 1948 	230 
36087 - 1949 	589 
31958 - 1950 	5093 
14911 - 1951 	10636 
17913 - 1952 	3423 
32178 - 1953 	1117 
20679 - 1954 	3722 
1493 - 1955 	1305 
9263 - 1956 	6353 
38471 - 1957 	401 
21167 - 1958 	4937 
28928 - 1959 	4819 
6251 - 1960 	3401 
34633 - 1961 	9541 
36366 - 1962 	1332 
8824 - 1963 	7471 
7998 - 1964 	4383 
2566 - 1965 	5286 
764 - 1966 	6141 
19103 - 1967 	5629 
18804 - 1968 	8736 
23182 - 1969 	3389 
22162 - 1970 	2148 
10883 - 1971 	9188 
39488 - 1972 	7494 
36064 - 1973 	4390 
30291 - 1974 	2957 
17510 - 1975 	2724 
7887 - 1976 	3460 
18063 - 1977 	6240 
36960 - 1978 	11699 
13076 - 1979 	4527 
5003 - 1980 	4034 
13208 - 1981 	1583 
3007 - 1982 	5653 
5185 - 1983 	4727 
18651 - 1984 	93 
37375 - 1985 	2264 
8759 - 1986 	2701 
18743 - 1987 	62 
26865 - 1988 	4482 
39445 - 1989 	3242 
2416 - 1990 	14335 
25966 - 1991 	3451 
215 - 1992 	7630 
21397 - 1993 	2151 
13831 - 1994 	10675 
11169 - 1995 	3608 
28103 - 1996 	2058 
20715 - 1997 	2379 
25386 - 1998 	2520 
32646 - 1999 	4028 
16492 - 2000 	3557 
30907 - 2001 	736 
8963 - 2002 	2780 
19427 - 2003 	4074 
6714 - 2004 	4511 
32439 - 2005 	6720 
38952 - 2006 	2910 
18212 - 2007 	4204 
39035 - 2008 	4 
835 - 2009 	3278 
14799 - 2010 	1169 
23028 - 2011 	3598 
31949 - 2012 	8388 
33177 - 2013 	4701 
30448 - 2014 	604 
9768 - 2015 	6876 
1511 - 2016 	1913 
31899 - 2017 	6293 
15265 - 2018 	5268 
16785 - 2019 	1164 
21029 - 2020 	3239 
26350 - 2021 	12886 
11026 - 2022 	4842 
30456 - 2023 	4812 
11925 - 2024 	29234 
1810 - 2025 	7580 
28805 - 2026 	2128 
10215 - 2027 	4071 
25916 - 2028 	1776 
3582 - 2029 	2913 
30278 - 2030 	1973 
33382 - 2031 	13701 
24801 - 2032 	334 
15230 - 2033 	3135 
18053 - 2034 	5079 
23266 - 2035 	4292 
18949 - 2036 	4356 
20014 - 2037 	1140 
27415 - 2038 	5237 
19757 - 2039 	11211 
25242 - 2040 	1078 
31258 - 2041 	126 
4219 - 2042 	3936 
9590 - 2043 	3905 
18320 - 2044 	416 
17179 - 2045 	297 
9670 - 2046 	1400 
31023 - 2047 	3245 
19260 - 2048 	494 
17388 - 2049 	4888 
38619 - 2050 	3794 
26769 - 2051 	8667 
2684 - 2052 	3036 
10792 - 2053 	14188 
1164 - 2054 	6065 
6834 - 2055 	1368 
37079 - 2056 	647 
17780 - 2057 	4654 
159 - 2058 	3968 
2656 - 2059 	6746 
26969 - 2060 	395 
15768 - 2061 	8142 
1834 - 2062 	3000 
23201 - 2063 	1552 
14730 - 2064 	7639 
34129 - 2065 	4119 
17375 - 2066 	18162 
29653 - 2067 	8752 
27341 - 2068 	4892 
36766 - 2069 	15338 
22151 - 2070 	2372 
38066 - 2071 	2217 
8928 - 2072 	8482 
31047 - 2073 	7987 
35327 - 2074 	1448 
3243 - 2075 	7661 
26084 - 2076 	1062 
37350 - 2077 	10915 
11304 - 2078 	4857 
39921 - 2079 	4350 
12509 - 2080 	3048 
4737 - 2081 	3290 
19512 - 2082 	1275 
5802 - 2083 	2763 
32812 - 2084 	3413 
12606 - 2085 	1090 
1700 - 2086 	16681 
7341 - 2087 	1035 
422 - 2088 	5201 
19392 - 2089 	793 
32534 - 2090 	3127 
39970 - 2091 	2020 
3422 - 2092 	2927 
28651 - 2093 	5553 
7335 - 2094 	6317 
9000 - 2095 	11611 
31362 - 2096 	6502 
20675 - 2097 	8860 
33653 - 2098 	6076 
26546 - 2099 	900 
37712 - 2100 	6223 
16821 - 2101 	538 
39634 - 2102 	9829 
5155 - 2103 	1494 
36796 - 2104 	6634 
12271 - 2105 	7386 
33280 - 2106 	14882 
35361 - 2107 	12526 
4385 - 2108 	10743 
8928 - 2109 	4755 
16499 - 2110 	11836 
1473 - 2111 	8507 
18607 - 2112 	9234 
30521 - 2113 	2742 
29397 - 2114 	2801 
27838 - 2115 	6883 
13799 - 2116 	5760 
28025 - 2117 	5550 
4178 - 2118 	9650 
5387 - 2119 	642 
1609 - 2120 	2196 
18739 - 2121 	2508 
5342 - 2122 	430 
33171 - 2123 	7859 
36075 - 2124 	920 
7969 - 2125 	11368 
25675 - 2126 	6132 
7934 - 2127 	5615 
11693 - 2128 	4723 
11778 - 2129 	5005 
20164 - 2130 	18324 
5253 - 2131 	970 
21089 - 2132 	4324 
10889 - 2133 	3727 
19037 - 2134 	16657 
32131 - 2135 	557 
4477 - 2136 	3017 
33484 - 2137 	10671 
24646 - 2138 	4572 
20396 - 2139 	5917 
7751 - 2140 	3150 
38042 - 2141 	6555 
28282 - 2142 	2569 
23121 - 2143 	4027 
1583 - 2144 	3070 
36868 - 2145 	4181 
8014 - 2146 	5417 
28490 - 2147 	1399 
20691 - 2148 	6108 
15322 - 2149 	3827 
39657 - 2150 	2294 
32599 - 2151 	2708 
33174 - 2152 	3837 
20721 - 2153 	954 
28967 - 2154 	908 
17974 - 2155 	8553 
32829 - 2156 	2526 
24347 - 2157 	15515 
4993 - 2158 	3803 
22754 - 2159 	2205 
17797 - 2160 	8642 
18927 - 2161 	4888 
34494 - 2162 	6320 
21086 - 2163 	5029 
19743 - 2164 	1132 
39937 - 2165 	8372 
29788 - 2166 	4464 
32599 - 2167 	2197 
7952 - 2168 	8543 
20250 - 2169 	284 
1265 - 2170 	3465 
18136 - 2171 	3610 
38232 - 2172 	2521 
28073 - 2173 	2506 
35045 - 2174 	251 
19583 - 2175 	6691 
16933 - 2176 	5566 
37819 - 2177 	3534 
21611 - 2178 	1989 
32302 - 2179 	2820 
28106 - 2180 	9139 
19082 - 2181 	3780 
15413 - 2182 	3966 
20771 - 2183 	1039 
21307 - 2184 	5010 
18760 - 2185 	3070 
29906 - 2186 	2428 
10787 - 2187 	2316 
16736 - 2188 	6059 
3877 - 2189 	827 
9874 - 2190 	2666 
23594 - 2191 	3261 
10994 - 2192 	152 
4768 - 2193 	5187 
12480 - 2194 	4740 
11113 - 2195 	6999 
35760 - 2196 	2747 
39185 - 2197 	7729 
11630 - 2198 	967 
28088 - 2199 	3331 
4742 - 2200 	3877 
4919 - 2201 	695 
26349 - 2202 	4026 
4153 - 2203 	8629 
30072 - 2204 	6371 
39872 - 2205 	61 
31770 - 2206 	1038 
26475 - 2207 	4056 
10551 - 2208 	883 
26539 - 2209 	1875 
22209 - 2210 	1363 
37254 - 2211 	5818 
23459 - 2212 	3515 
3640 - 2213 	9569 
33824 - 2214 	4434 
17696 - 2215 	2049 
23222 - 2216 	4364 
1208 - 2217 	3245 
39720 - 2218 	4279 
1719 - 2219 	465 
35501 - 2220 	6006 
29310 - 2221 	7632 
5668 - 2222 	1488 
14751 - 2223 	2434 
21652 - 2224 	4059 
6238 - 2225 	5948 
24427 - 2226 	10256 
35165 - 2227 	3047 
10301 - 2228 	3623 
9987 - 2229 	2195 
4826 - 2230 	523 
33873 - 2231 	1519 
23611 - 2232 	7805 
1756 - 2233 	3433 
35636 - 2234 	10696 
