Edge 	Weight
3234 - 30130 	7802
43827 - 30131 	12627
46865 - 30132 	13136
21030 - 30133 	12874
32695 - 30134 	1830
1122 - 30135 	4785
21826 - 30136 	1285
45841 - 30137 	2945
43641 - 30138 	5101
16017 - 30139 	1218
28349 - 30140 	1478
4034 - 30141 	1055
27790 - 30142 	5444
49568 - 30143 	2441
33163 - 30144 	13591
29190 - 30145 	12947
28324 - 30146 	9021
47988 - 30147 	3572
22747 - 30148 	4119
21970 - 30149 	7717
32821 - 30150 	4670
26782 - 30151 	8019
17262 - 30152 	1176
18423 - 30153 	4474
15491 - 30154 	82
38216 - 30155 	6310
43102 - 30156 	8251
6452 - 30157 	14318
29038 - 30158 	5199
14734 - 30159 	21635
10359 - 30160 	7178
75 - 30161 	1802
8220 - 30162 	4169
15323 - 30163 	2334
28063 - 30164 	6475
10955 - 30165 	2998
45671 - 30166 	4992
35528 - 30167 	10129
27320 - 30168 	6567
26045 - 30169 	13855
26296 - 30170 	25440
32145 - 30171 	13702
30920 - 30172 	5040
39961 - 30173 	5508
33953 - 30174 	1491
7699 - 30175 	3344
44564 - 30176 	8484
40524 - 30177 	2207
552 - 30178 	1218
18731 - 30179 	9021
2427 - 30180 	10036
31527 - 30181 	6612
39308 - 30182 	597
44090 - 30183 	1052
19395 - 30184 	13672
24224 - 30185 	2997
47821 - 30186 	787
31567 - 30187 	11264
24515 - 30188 	10453
42008 - 30189 	8514
7675 - 30190 	8967
5897 - 30191 	7506
45454 - 30192 	4608
4484 - 30193 	8426
9694 - 30194 	3309
40086 - 30195 	9570
42069 - 30196 	5567
31303 - 30197 	1198
22557 - 30198 	7420
25522 - 30199 	4206
43195 - 30200 	5220
22711 - 30201 	11104
41766 - 30202 	7268
34688 - 30203 	6008
25754 - 30204 	8197
16035 - 30205 	13491
47240 - 30206 	9522
6907 - 30207 	8068
20604 - 30208 	5465
3574 - 30209 	5433
44323 - 30210 	3555
3052 - 30211 	1132
41180 - 30212 	3766
22015 - 30213 	12151
31187 - 30214 	3916
11537 - 30215 	6300
6417 - 30216 	7322
27083 - 30217 	16547
26123 - 30218 	5186
30042 - 30219 	6450
19136 - 30220 	9466
38922 - 30221 	3866
13953 - 30222 	5352
18826 - 30223 	7545
35743 - 30224 	1133
48343 - 30225 	2261
19576 - 30226 	592
11089 - 30227 	8202
38416 - 30228 	8615
12467 - 30229 	2015
35462 - 30230 	1576
47729 - 30231 	4401
24442 - 30232 	3619
9455 - 30233 	11226
42824 - 30234 	6823
33213 - 30235 	3520
3131 - 30236 	847
38550 - 30237 	5712
29336 - 30238 	1959
14692 - 30239 	4121
13079 - 30240 	6532
47022 - 30241 	7233
15018 - 30242 	1537
38478 - 30243 	167
22586 - 30244 	9044
31913 - 30245 	16089
35566 - 30246 	11139
23628 - 30247 	2516
44862 - 30248 	3070
15854 - 30249 	8835
25612 - 30250 	3888
17887 - 30251 	5561
24219 - 30252 	1471
31878 - 30253 	12765
18481 - 30254 	7010
47952 - 30255 	6634
41623 - 30256 	13753
19732 - 30257 	7270
34421 - 30258 	13661
28220 - 30259 	18985
15268 - 30260 	4596
2588 - 30261 	4150
41537 - 30262 	9320
7782 - 30263 	112
31580 - 30264 	3788
3091 - 30265 	825
44538 - 30266 	5293
23371 - 30267 	1518
43718 - 30268 	621
34184 - 30269 	2990
22168 - 30270 	3011
18297 - 30271 	6622
29631 - 30272 	7688
9051 - 30273 	2511
24655 - 30274 	8278
45263 - 30275 	2715
30509 - 30276 	3930
27952 - 30277 	1746
10449 - 30278 	2801
45033 - 30279 	6917
38362 - 30280 	12773
20681 - 30281 	7554
22774 - 30282 	2036
43965 - 30283 	5866
10610 - 30284 	3102
3950 - 30285 	2484
17848 - 30286 	610
39278 - 30287 	6521
26036 - 30288 	20845
11526 - 30289 	157
46376 - 30290 	11170
22099 - 30291 	5754
22236 - 30292 	13985
31791 - 30293 	425
44355 - 30294 	2820
30331 - 30295 	11444
18603 - 30296 	9505
39412 - 30297 	13805
23031 - 30298 	8884
6980 - 30299 	6546
20718 - 30300 	2719
40145 - 30301 	2747
46026 - 30302 	4808
3978 - 30303 	1189
35823 - 30304 	9162
3625 - 30305 	3458
34630 - 30306 	786
46313 - 30307 	1952
6919 - 30308 	3854
25027 - 30309 	456
45812 - 30310 	26722
12952 - 30311 	1102
31487 - 30312 	566
19560 - 30313 	6082
42679 - 30314 	3730
5491 - 30315 	3369
4206 - 30316 	3977
6610 - 30317 	92
22524 - 30318 	2494
36535 - 30319 	7319
24794 - 30320 	3849
22913 - 30321 	1991
36372 - 30322 	5207
15846 - 30323 	7720
19371 - 30324 	4163
11495 - 30325 	13574
16935 - 30326 	1822
9034 - 30327 	6484
42046 - 30328 	1552
13198 - 30329 	6941
49321 - 30330 	10921
1756 - 30331 	7581
44294 - 30332 	977
11365 - 30333 	4309
36887 - 30334 	11988
23033 - 30335 	2701
13067 - 30336 	4374
28819 - 30337 	516
24638 - 30338 	6256
40808 - 30339 	3254
19733 - 30340 	2453
12373 - 30341 	7237
49289 - 30342 	1303
37383 - 30343 	1816
39259 - 30344 	8268
27395 - 30345 	6321
20645 - 30346 	639
8759 - 30347 	4197
24244 - 30348 	25221
22518 - 30349 	10404
15670 - 30350 	11109
14120 - 30351 	1757
49857 - 30352 	2276
15714 - 30353 	2742
38973 - 30354 	5744
39842 - 30355 	4611
41012 - 30356 	11716
24547 - 30357 	6696
24126 - 30358 	5702
23261 - 30359 	10173
47354 - 30360 	1489
5158 - 30361 	4351
46154 - 30362 	14066
22617 - 30363 	24077
29928 - 30364 	2211
4518 - 30365 	1592
40462 - 30366 	4665
2490 - 30367 	2450
29912 - 30368 	7496
12492 - 30369 	5763
35931 - 30370 	4018
27985 - 30371 	1836
31890 - 30372 	5201
3783 - 30373 	5155
3207 - 30374 	5502
14191 - 30375 	3965
45340 - 30376 	1613
9217 - 30377 	11025
4740 - 30378 	5325
45282 - 30379 	14320
38065 - 30380 	8691
13543 - 30381 	2647
49016 - 30382 	1827
13529 - 30383 	1235
6633 - 30384 	1961
35138 - 30385 	9754
6317 - 30386 	1914
23558 - 30387 	421
34066 - 30388 	2654
42080 - 30389 	4640
14378 - 30390 	2630
4500 - 30391 	2695
32600 - 30392 	1632
36051 - 30393 	10669
29067 - 30394 	7639
646 - 30395 	2858
19225 - 30396 	1801
12275 - 30397 	2209
43570 - 30398 	6468
8691 - 30399 	7366
13670 - 30400 	7325
47081 - 30401 	2293
41312 - 30402 	7008
4122 - 30403 	3843
2821 - 30404 	2183
23980 - 30405 	5038
29537 - 30406 	12260
6402 - 30407 	4605
29347 - 30408 	7068
47869 - 30409 	6874
29141 - 30410 	15836
24650 - 30411 	8140
39077 - 30412 	6095
31303 - 30413 	2642
23467 - 30414 	5928
1937 - 30415 	5146
46389 - 30416 	9543
20047 - 30417 	7937
46595 - 30418 	5854
28210 - 30419 	1441
978 - 30420 	20104
10759 - 30421 	6177
32280 - 30422 	10010
7257 - 30423 	2823
33433 - 30424 	2516
35579 - 30425 	1117
17685 - 30426 	9194
19076 - 30427 	5736
21068 - 30428 	6451
25765 - 30429 	21331
16803 - 30430 	9673
41364 - 30431 	6627
23849 - 30432 	6159
20201 - 30433 	2121
45992 - 30434 	15144
33298 - 30435 	3875
45613 - 30436 	10982
4574 - 30437 	13317
18340 - 30438 	2530
12334 - 30439 	11497
47289 - 30440 	296
8773 - 30441 	13020
5035 - 30442 	3961
31893 - 30443 	6594
4775 - 30444 	1557
1109 - 30445 	5435
40045 - 30446 	7164
24263 - 30447 	3306
38158 - 30448 	3337
44594 - 30449 	460
21058 - 30450 	10382
10122 - 30451 	3164
38485 - 30452 	2056
48535 - 30453 	5068
7383 - 30454 	6086
33787 - 30455 	2717
36785 - 30456 	4297
38491 - 30457 	665
42040 - 30458 	13083
49728 - 30459 	3087
9701 - 30460 	1034
45521 - 30461 	5671
15971 - 30462 	6172
25746 - 30463 	3231
14748 - 30464 	3929
19258 - 30465 	7045
37333 - 30466 	3001
15665 - 30467 	4528
33520 - 30468 	7061
453 - 30469 	1082
24115 - 30470 	3694
47611 - 30471 	543
1880 - 30472 	9583
38538 - 30473 	6217
10776 - 30474 	13447
13965 - 30475 	1984
22730 - 30476 	10196
36493 - 30477 	3964
25402 - 30478 	6347
27351 - 30479 	9136
9713 - 30480 	4914
9258 - 30481 	4047
37592 - 30482 	8111
35046 - 30483 	12612
41187 - 30484 	7927
28470 - 30485 	2200
30820 - 30486 	3343
12754 - 30487 	2969
32101 - 30488 	11376
43118 - 30489 	4143
33588 - 30490 	3386
36023 - 30491 	5499
34385 - 30492 	382
24870 - 30493 	1900
23561 - 30494 	4743
31710 - 30495 	1677
31297 - 30496 	4941
22924 - 30497 	2688
8637 - 30498 	1680
23263 - 30499 	4487
10843 - 30500 	11013
45174 - 30501 	8486
21101 - 30502 	1252
1325 - 30503 	5034
16943 - 30504 	7309
8954 - 30505 	10778
26532 - 30506 	8579
8014 - 30507 	6461
47023 - 30508 	2500
31347 - 30509 	5161
24246 - 30510 	894
46065 - 30511 	14860
7770 - 30512 	420
699 - 30513 	4386
49059 - 30514 	1945
28653 - 30515 	6430
41519 - 30516 	3804
46403 - 30517 	6016
38520 - 30518 	1033
20074 - 30519 	7584
44193 - 30520 	3153
27921 - 30521 	1594
42718 - 30522 	1053
34051 - 30523 	8125
10697 - 30524 	6501
2082 - 30525 	20200
7688 - 30526 	6698
13715 - 30527 	18180
31927 - 30528 	12168
22458 - 30529 	943
36385 - 30530 	6748
17435 - 30531 	28517
2504 - 30532 	3631
5770 - 30533 	974
22121 - 30534 	3402
11024 - 30535 	4532
3844 - 30536 	5162
583 - 30537 	1245
35375 - 30538 	823
25176 - 30539 	1442
36191 - 30540 	5460
47579 - 30541 	4953
33699 - 30542 	10318
22731 - 30543 	4315
25684 - 30544 	5376
21829 - 30545 	4409
23499 - 30546 	4520
5207 - 30547 	4365
38080 - 30548 	1609
44770 - 30549 	923
18521 - 30550 	12462
269 - 30551 	1967
39714 - 30552 	5287
32745 - 30553 	876
18757 - 30554 	4121
36805 - 30555 	7786
886 - 30556 	16351
19517 - 30557 	5388
33530 - 30558 	12451
35477 - 30559 	8700
32302 - 30560 	1749
30991 - 30561 	8598
18665 - 30562 	6943
29904 - 30563 	17624
10768 - 30564 	6730
32419 - 30565 	7477
41414 - 30566 	1964
16441 - 30567 	122
29027 - 30568 	3051
20624 - 30569 	4146
29812 - 30570 	6314
28176 - 30571 	1055
30755 - 30572 	22437
3430 - 30573 	6025
44600 - 30574 	3971
6003 - 30575 	1725
4158 - 30576 	8319
3816 - 30577 	9318
33160 - 30578 	8205
23739 - 30579 	12214
42953 - 30580 	1905
43588 - 30581 	3175
21863 - 30582 	2569
30790 - 30583 	6903
19298 - 30584 	9223
5590 - 30585 	7018
10343 - 30586 	11863
44901 - 30587 	9555
1772 - 30588 	11265
12667 - 30589 	1880
27258 - 30590 	1156
23108 - 30591 	12694
45864 - 30592 	508
24031 - 30593 	4028
10480 - 30594 	6041
24910 - 30595 	2963
42482 - 30596 	6387
27669 - 30597 	19740
26850 - 30598 	811
15796 - 30599 	822
44622 - 30600 	1981
4260 - 30601 	6868
24133 - 30602 	11215
17865 - 30603 	7293
22275 - 30604 	1510
3159 - 30605 	11439
48490 - 30606 	10562
2707 - 30607 	1763
6816 - 30608 	9467
17603 - 30609 	1167
43612 - 30610 	1294
30891 - 30611 	3355
5382 - 30612 	260
41372 - 30613 	10772
1047 - 30614 	2718
23322 - 30615 	4162
23562 - 30616 	5341
45321 - 30617 	250
1216 - 30618 	5149
22965 - 30619 	3104
29993 - 30620 	6414
16245 - 30621 	10834
25511 - 30622 	6613
28950 - 30623 	391
25813 - 30624 	4289
31248 - 30625 	8535
34198 - 30626 	8535
37952 - 30627 	991
31033 - 30628 	1433
48732 - 30629 	164
36054 - 30630 	821
12503 - 30631 	6511
45834 - 30632 	5764
1894 - 30633 	5524
24530 - 30634 	1083
47537 - 30635 	3675
36806 - 30636 	3848
18193 - 30637 	3213
30287 - 30638 	4230
9864 - 30639 	7605
20244 - 30640 	6357
44211 - 30641 	9194
39685 - 30642 	6121
46328 - 30643 	10267
34463 - 30644 	11186
3584 - 30645 	2899
439 - 30646 	8066
41189 - 30647 	7921
44797 - 30648 	20432
48021 - 30649 	2916
38874 - 30650 	10024
19487 - 30651 	8276
25948 - 30652 	199
14952 - 30653 	2568
49805 - 30654 	13667
7934 - 30655 	5394
32612 - 30656 	4544
23326 - 30657 	682
11440 - 30658 	1839
36607 - 30659 	3492
12845 - 30660 	4133
2137 - 30661 	582
13303 - 30662 	1165
22133 - 30663 	5716
17360 - 30664 	5677
2525 - 30665 	1939
35711 - 30666 	4367
16772 - 30667 	4980
4661 - 30668 	5713
6643 - 30669 	4402
3688 - 30670 	40
49724 - 30671 	9608
10382 - 30672 	4010
47766 - 30673 	7521
34308 - 30674 	3666
23901 - 30675 	667
8160 - 30676 	2944
28594 - 30677 	6407
40221 - 30678 	1971
39778 - 30679 	5696
23952 - 30680 	5747
41903 - 30681 	6164
44740 - 30682 	4228
23105 - 30683 	3210
4724 - 30684 	6891
27458 - 30685 	5045
14268 - 30686 	1661
8596 - 30687 	20938
37769 - 30688 	9471
35188 - 30689 	3140
11470 - 30690 	9209
36813 - 30691 	2141
41889 - 30692 	9674
7945 - 30693 	5254
38865 - 30694 	5733
36175 - 30695 	6692
22661 - 30696 	6011
10943 - 30697 	4467
27103 - 30698 	5636
28557 - 30699 	847
33432 - 30700 	988
34326 - 30701 	4174
3035 - 30702 	1914
12864 - 30703 	5474
39026 - 30704 	3684
33572 - 30705 	10792
42054 - 30706 	7020
27606 - 30707 	2175
19192 - 30708 	8331
26070 - 30709 	16473
34508 - 30710 	10405
2966 - 30711 	1168
31477 - 30712 	1916
11007 - 30713 	3407
3481 - 30714 	6271
6414 - 30715 	5556
30003 - 30716 	4532
19402 - 30717 	3098
48846 - 30718 	2268
11803 - 30719 	3115
39337 - 30720 	7032
37913 - 30721 	5819
38393 - 30722 	6803
15445 - 30723 	8173
8425 - 30724 	12905
13936 - 30725 	2438
7501 - 30726 	1297
10665 - 30727 	3879
46317 - 30728 	8677
32779 - 30729 	3758
18260 - 30730 	2598
21470 - 30731 	4788
49425 - 30732 	4264
11153 - 30733 	11909
5819 - 30734 	13499
7708 - 30735 	4762
20714 - 30736 	5674
26207 - 30737 	12620
1090 - 30738 	5946
18846 - 30739 	8910
12835 - 30740 	26
39640 - 30741 	2048
30433 - 30742 	4974
23370 - 30743 	12440
6863 - 30744 	4358
40175 - 30745 	6482
19841 - 30746 	4015
32984 - 30747 	12483
6217 - 30748 	2962
44203 - 30749 	13102
47426 - 30750 	8277
5170 - 30751 	14553
41025 - 30752 	3828
9826 - 30753 	1260
5453 - 30754 	4036
13656 - 30755 	3393
32671 - 30756 	8313
16018 - 30757 	3798
37526 - 30758 	6572
17884 - 30759 	1352
42472 - 30760 	4226
597 - 30761 	6838
20863 - 30762 	4639
7696 - 30763 	2682
44406 - 30764 	10891
11487 - 30765 	11834
25118 - 30766 	4321
6228 - 30767 	6879
35508 - 30768 	11939
17270 - 30769 	4860
45382 - 30770 	3361
16685 - 30771 	4153
34560 - 30772 	5626
22481 - 30773 	5701
2992 - 30774 	11953
7411 - 30775 	7724
20952 - 30776 	1524
46049 - 30777 	10914
33474 - 30778 	9099
18751 - 30779 	5947
31841 - 30780 	3745
49498 - 30781 	4571
1100 - 30782 	4675
34151 - 30783 	10209
42528 - 30784 	1450
28553 - 30785 	5757
20812 - 30786 	4416
19638 - 30787 	3983
5987 - 30788 	4322
21768 - 30789 	9348
16167 - 30790 	1321
29945 - 30791 	11045
24556 - 30792 	3801
17231 - 30793 	7227
16678 - 30794 	3279
22552 - 30795 	4186
38846 - 30796 	199
24604 - 30797 	4344
49506 - 30798 	4775
26964 - 30799 	3226
18144 - 30800 	2153
10755 - 30801 	2661
28217 - 30802 	2044
28833 - 30803 	1006
29224 - 30804 	4937
46200 - 30805 	7511
9687 - 30806 	25174
30873 - 30807 	3777
39873 - 30808 	6910
42997 - 30809 	1079
38292 - 30810 	9945
17260 - 30811 	2361
31899 - 30812 	2132
23483 - 30813 	18269
22747 - 30814 	3712
42133 - 30815 	7927
34902 - 30816 	6281
37945 - 30817 	5434
23733 - 30818 	440
49415 - 30819 	1062
34928 - 30820 	5441
38734 - 30821 	4356
14783 - 30822 	6424
46343 - 30823 	2628
21819 - 30824 	4474
18073 - 30825 	5808
40080 - 30826 	2528
26131 - 30827 	3829
37558 - 30828 	2475
17300 - 30829 	9557
34268 - 30830 	6796
28313 - 30831 	4038
16194 - 30832 	5039
42634 - 30833 	2200
18437 - 30834 	382
43167 - 30835 	2548
10384 - 30836 	41
22330 - 30837 	14223
32404 - 30838 	2425
38614 - 30839 	6216
1796 - 30840 	5619
26602 - 30841 	13774
12134 - 30842 	1523
30497 - 30843 	446
12845 - 30844 	5731
19321 - 30845 	4764
26769 - 30846 	10095
41531 - 30847 	3353
673 - 30848 	851
15257 - 30849 	10933
31711 - 30850 	7621
9843 - 30851 	3105
40036 - 30852 	1017
32075 - 30853 	2054
8685 - 30854 	11392
1990 - 30855 	4655
38476 - 30856 	7299
21925 - 30857 	12441
12757 - 30858 	3776
32591 - 30859 	14820
40671 - 30860 	1652
16840 - 30861 	1312
27312 - 30862 	4742
26241 - 30863 	4787
8244 - 30864 	3592
20514 - 30865 	10442
12227 - 30866 	18167
49590 - 30867 	4428
44807 - 30868 	103
8814 - 30869 	5741
9235 - 30870 	7002
17071 - 30871 	20630
9813 - 30872 	893
41317 - 30873 	5323
4570 - 30874 	7125
7514 - 30875 	8171
46969 - 30876 	175
16036 - 30877 	6860
18881 - 30878 	4743
45319 - 30879 	3071
43911 - 30880 	8425
31472 - 30881 	1870
35296 - 30882 	4587
42657 - 30883 	56
41317 - 30884 	3919
15404 - 30885 	15749
25587 - 30886 	9785
2832 - 30887 	5580
12594 - 30888 	19749
44802 - 30889 	137
5470 - 30890 	4649
696 - 30891 	1434
26567 - 30892 	2429
29291 - 30893 	4177
42277 - 30894 	9920
9187 - 30895 	4897
32291 - 30896 	2655
48844 - 30897 	6263
39069 - 30898 	9093
28687 - 30899 	803
46100 - 30900 	4608
39696 - 30901 	9774
48745 - 30902 	1386
25004 - 30903 	8065
30520 - 30904 	3139
7559 - 30905 	5618
47391 - 30906 	4807
1469 - 30907 	4586
31384 - 30908 	4521
5329 - 30909 	5075
24008 - 30910 	10209
26794 - 30911 	5019
8709 - 30912 	3492
33192 - 30913 	13883
8658 - 30914 	7181
8081 - 30915 	6060
40958 - 30916 	3998
20863 - 30917 	377
46284 - 30918 	9002
25981 - 30919 	6422
2145 - 30920 	5229
11412 - 30921 	4705
47256 - 30922 	4261
16529 - 30923 	4298
36985 - 30924 	2910
25183 - 30925 	300
40421 - 30926 	14703
5978 - 30927 	3681
46807 - 30928 	5961
21127 - 30929 	10380
32855 - 30930 	1823
40645 - 30931 	1802
23928 - 30932 	4028
41304 - 30933 	8865
13198 - 30934 	10157
19208 - 30935 	3432
23068 - 30936 	1869
43646 - 30937 	16384
44187 - 30938 	2139
38028 - 30939 	4321
46477 - 30940 	138
23078 - 30941 	6343
27945 - 30942 	8208
35274 - 30943 	2766
31886 - 30944 	3096
27356 - 30945 	10534
17673 - 30946 	3066
34080 - 30947 	3925
9680 - 30948 	8552
11527 - 30949 	3514
31353 - 30950 	684
24708 - 30951 	5051
3980 - 30952 	1438
26388 - 30953 	4228
8551 - 30954 	6082
30161 - 30955 	3594
2293 - 30956 	5542
14203 - 30957 	3129
34194 - 30958 	390
48997 - 30959 	4223
15564 - 30960 	2490
45812 - 30961 	667
21312 - 30962 	2999
9 - 30963 	3814
8350 - 30964 	3691
506 - 30965 	10516
44204 - 30966 	1732
35748 - 30967 	5673
49522 - 30968 	3863
32114 - 30969 	11169
25135 - 30970 	12307
18621 - 30971 	7862
44176 - 30972 	3983
28942 - 30973 	8395
37772 - 30974 	7120
26728 - 30975 	3431
39549 - 30976 	4520
5950 - 30977 	7556
47661 - 30978 	4112
23935 - 30979 	7303
22265 - 30980 	1375
3652 - 30981 	2596
12547 - 30982 	383
15051 - 30983 	3659
47402 - 30984 	9721
2072 - 30985 	4590
35084 - 30986 	7257
25501 - 30987 	9745
13916 - 30988 	3117
24502 - 30989 	10798
13748 - 30990 	7321
2892 - 30991 	3014
32387 - 30992 	1103
37484 - 30993 	2815
19859 - 30994 	7368
4933 - 30995 	4552
30980 - 30996 	1203
19208 - 30997 	10539
30042 - 30998 	6045
6934 - 30999 	4105
25442 - 31000 	5914
42888 - 31001 	4119
37128 - 31002 	1081
7175 - 31003 	12914
41872 - 31004 	2426
14174 - 31005 	10472
42 - 31006 	5079
19477 - 31007 	6800
22757 - 31008 	477
20286 - 31009 	6492
29288 - 31010 	4029
14343 - 31011 	2672
13139 - 31012 	2984
45888 - 31013 	9283
12595 - 31014 	4819
37852 - 31015 	2500
12709 - 31016 	8235
24778 - 31017 	3915
2775 - 31018 	6807
32571 - 31019 	8384
49760 - 31020 	5434
40949 - 31021 	2262
33968 - 31022 	5265
20973 - 31023 	2107
9673 - 31024 	10242
13788 - 31025 	5507
37474 - 31026 	4324
31842 - 31027 	4045
8362 - 31028 	10716
6410 - 31029 	935
1194 - 31030 	496
1413 - 31031 	13626
11773 - 31032 	8752
20627 - 31033 	1708
34171 - 31034 	405
48011 - 31035 	3650
494 - 31036 	5731
11945 - 31037 	6614
11648 - 31038 	10493
8324 - 31039 	1703
21683 - 31040 	21857
1644 - 31041 	5723
1073 - 31042 	8448
36254 - 31043 	7307
26616 - 31044 	12989
11728 - 31045 	8405
14498 - 31046 	7981
5887 - 31047 	3948
4377 - 31048 	15796
14049 - 31049 	2617
26798 - 31050 	4455
49151 - 31051 	6018
30354 - 31052 	2199
2772 - 31053 	7508
9647 - 31054 	10985
27156 - 31055 	1049
6166 - 31056 	818
42295 - 31057 	966
18656 - 31058 	3306
27660 - 31059 	3651
14715 - 31060 	974
15432 - 31061 	2867
38107 - 31062 	254
5936 - 31063 	7417
11403 - 31064 	9010
4576 - 31065 	81
4959 - 31066 	5840
47450 - 31067 	3829
29585 - 31068 	3511
47360 - 31069 	4763
327 - 31070 	6661
24899 - 31071 	5407
19778 - 31072 	1855
2123 - 31073 	4482
7395 - 31074 	10645
23676 - 31075 	4402
22800 - 31076 	1313
40499 - 31077 	3561
22575 - 31078 	11557
11996 - 31079 	19141
596 - 31080 	12834
47297 - 31081 	12607
42239 - 31082 	2742
41773 - 31083 	10231
36649 - 31084 	21690
31914 - 31085 	2927
41687 - 31086 	5266
6351 - 31087 	7707
40323 - 31088 	2906
30506 - 31089 	554
35280 - 31090 	19173
23565 - 31091 	1386
23954 - 31092 	12495
39727 - 31093 	3337
23477 - 31094 	3289
29755 - 31095 	10555
28456 - 31096 	17676
20837 - 31097 	9183
31691 - 31098 	5527
24748 - 31099 	6309
29435 - 31100 	1619
23486 - 31101 	3065
1424 - 31102 	4461
20830 - 31103 	2126
28288 - 31104 	8791
19971 - 31105 	29601
26490 - 31106 	2671
29995 - 31107 	3318
36430 - 31108 	292
750 - 31109 	195
20170 - 31110 	6429
