Edge 	Weight
3660 - 6164 	813 
7935 - 6165 	4114 
4264 - 6166 	1800 
2219 - 6167 	2590 
3043 - 6168 	476 
727 - 6169 	726 
1570 - 6170 	338 
4138 - 6171 	590 
2575 - 6172 	542 
7398 - 6173 	42 
9455 - 6174 	1196 
7809 - 6175 	4003 
6777 - 6176 	179 
8562 - 6177 	969 
7294 - 6178 	447 
5450 - 6179 	1532 
8918 - 6180 	1018 
6447 - 6181 	1262 
7415 - 6182 	1556 
2884 - 6183 	1060 
909 - 6184 	319 
1538 - 6185 	141 
1753 - 6186 	2988 
5637 - 6187 	3280 
6259 - 6188 	1216 
751 - 6189 	1209 
7417 - 6190 	960 
9443 - 6191 	335 
7799 - 6192 	1081 
7946 - 6193 	1397 
2417 - 6194 	2802 
4685 - 6195 	2311 
2169 - 6196 	2488 
6436 - 6197 	169 
7455 - 6198 	2082 
8549 - 6199 	1636 
6481 - 6200 	3642 
1536 - 6201 	2848 
2201 - 6202 	899 
9667 - 6203 	1718 
7486 - 6204 	1517 
7830 - 6205 	687 
6544 - 6206 	100 
4367 - 6207 	1270 
2665 - 6208 	991 
6702 - 6209 	746 
5710 - 6210 	1180 
7283 - 6211 	861 
5737 - 6212 	821 
735 - 6213 	1345 
9001 - 6214 	1535 
9287 - 6215 	2253 
6180 - 6216 	1072 
6691 - 6217 	1978 
3555 - 6218 	390 
9285 - 6219 	168 
6283 - 6220 	65 
7443 - 6221 	1230 
773 - 6222 	471 
9185 - 6223 	601 
7833 - 6224 	68 
3562 - 6225 	1888 
7212 - 6226 	1185 
3634 - 6227 	1126 
5317 - 6228 	265 
5182 - 6229 	708 
9158 - 6230 	1767 
3206 - 6231 	1385 
5803 - 6232 	1967 
9258 - 6233 	1576 
6152 - 6234 	2239 
7513 - 6235 	1992 
5654 - 6236 	544 
5386 - 6237 	1122 
720 - 6238 	1021 
4053 - 6239 	1034 
1744 - 6240 	85 
2071 - 6241 	2554 
3917 - 6242 	985 
9885 - 6243 	1374 
4843 - 6244 	975 
6391 - 6245 	1026 
2913 - 6246 	1781 
4030 - 6247 	182 
4524 - 6248 	683 
7841 - 6249 	51 
1506 - 6250 	1127 
728 - 6251 	1182 
6044 - 6252 	1909 
3038 - 6253 	421 
3041 - 6254 	2554 
7550 - 6255 	869 
8448 - 6256 	145 
8645 - 6257 	1428 
3951 - 6258 	1699 
266 - 6259 	898 
6456 - 6260 	93 
5926 - 6261 	63 
3815 - 6262 	861 
7106 - 6263 	396 
9944 - 6264 	183 
9063 - 6265 	1079 
9135 - 6266 	2926 
1274 - 6267 	3449 
457 - 6268 	1367 
8631 - 6269 	319 
6623 - 6270 	943 
7343 - 6271 	35 
9429 - 6272 	407 
6688 - 6273 	219 
1183 - 6274 	232 
2946 - 6275 	1199 
767 - 6276 	1723 
7411 - 6277 	1271 
9419 - 6278 	243 
8548 - 6279 	1383 
4006 - 6280 	1065 
5814 - 6281 	260 
8941 - 6282 	958 
7953 - 6283 	2698 
3041 - 6284 	1270 
1098 - 6285 	642 
1385 - 6286 	10 
1561 - 6287 	3355 
5236 - 6288 	1164 
2041 - 6289 	1324 
36 - 6290 	707 
5833 - 6291 	4544 
9349 - 6292 	1646 
9957 - 6293 	2153 
8156 - 6294 	1298 
6967 - 6295 	849 
674 - 6296 	1588 
3782 - 6297 	4795 
2762 - 6298 	1827 
1485 - 6299 	857 
8203 - 6300 	5387 
2473 - 6301 	814 
8776 - 6302 	704 
2275 - 6303 	622 
6609 - 6304 	1025 
5660 - 6305 	725 
5525 - 6306 	2012 
2955 - 6307 	1300 
5411 - 6308 	1681 
2970 - 6309 	1325 
5222 - 6310 	1306 
8990 - 6311 	47 
4800 - 6312 	1923 
543 - 6313 	1610 
3534 - 6314 	802 
5871 - 6315 	374 
2974 - 6316 	216 
9519 - 6317 	1129 
315 - 6318 	2986 
9852 - 6319 	1455 
6541 - 6320 	2098 
9678 - 6321 	2955 
2581 - 6322 	1236 
3739 - 6323 	946 
2543 - 6324 	1491 
8285 - 6325 	631 
9549 - 6326 	1961 
4656 - 6327 	2075 
5130 - 6328 	1654 
7904 - 6329 	76 
4380 - 6330 	89 
5066 - 6331 	710 
5501 - 6332 	1206 
1299 - 6333 	2651 
972 - 6334 	2440 
1625 - 6335 	394 
6221 - 6336 	1310 
1561 - 6337 	254 
6341 - 6338 	1201 
7864 - 6339 	202 
5853 - 6340 	339 
3584 - 6341 	826 
4421 - 6342 	381 
5247 - 6343 	169 
4495 - 6344 	1210 
1436 - 6345 	1641 
6491 - 6346 	1717 
1268 - 6347 	2941 
2440 - 6348 	709 
3996 - 6349 	3025 
9889 - 6350 	2787 
2284 - 6351 	1685 
6084 - 6352 	966 
9640 - 6353 	1336 
4010 - 6354 	1408 
1667 - 6355 	20 
6784 - 6356 	2327 
6755 - 6357 	1325 
2579 - 6358 	1572 
3326 - 6359 	229 
7583 - 6360 	1647 
5809 - 6361 	926 
2116 - 6362 	2131 
3672 - 6363 	1021 
8966 - 6364 	1344 
8581 - 6365 	682 
5590 - 6366 	1103 
3153 - 6367 	570 
3568 - 6368 	2948 
6585 - 6369 	1270 
7778 - 6370 	1787 
8251 - 6371 	908 
8164 - 6372 	301 
2915 - 6373 	2616 
2289 - 6374 	584 
302 - 6375 	492 
9006 - 6376 	1337 
6407 - 6377 	5680 
2768 - 6378 	408 
6852 - 6379 	3797 
5666 - 6380 	6 
5380 - 6381 	980 
8462 - 6382 	2622 
7271 - 6383 	213 
7782 - 6384 	1345 
579 - 6385 	547 
8132 - 6386 	5889 
4605 - 6387 	413 
2776 - 6388 	948 
8080 - 6389 	1561 
1388 - 6390 	1033 
8397 - 6391 	1526 
9649 - 6392 	863 
5901 - 6393 	1037 
5778 - 6394 	386 
3456 - 6395 	587 
5746 - 6396 	694 
6759 - 6397 	452 
4978 - 6398 	1282 
653 - 6399 	3249 
5840 - 6400 	505 
1127 - 6401 	1212 
636 - 6402 	731 
5498 - 6403 	2117 
884 - 6404 	1486 
5077 - 6405 	1272 
2981 - 6406 	381 
2732 - 6407 	1580 
1374 - 6408 	1452 
8518 - 6409 	1567 
2403 - 6410 	139 
7596 - 6411 	4048 
2202 - 6412 	2456 
6440 - 6413 	1131 
4984 - 6414 	636 
6474 - 6415 	1644 
3895 - 6416 	216 
1098 - 6417 	2604 
514 - 6418 	970 
9432 - 6419 	1655 
5510 - 6420 	685 
8105 - 6421 	140 
7226 - 6422 	493 
2116 - 6423 	527 
6787 - 6424 	1388 
872 - 6425 	1732 
4388 - 6426 	1285 
9963 - 6427 	281 
6401 - 6428 	150 
9012 - 6429 	3 
6786 - 6430 	488 
7755 - 6431 	1473 
7321 - 6432 	3258 
6876 - 6433 	1562 
9729 - 6434 	1637 
7000 - 6435 	471 
6603 - 6436 	977 
8830 - 6437 	268 
5326 - 6438 	1358 
8267 - 6439 	2105 
2762 - 6440 	381 
4052 - 6441 	3824 
9209 - 6442 	817 
7015 - 6443 	545 
4844 - 6444 	26 
7680 - 6445 	918 
6929 - 6446 	2223 
7962 - 6447 	298 
5369 - 6448 	1710 
4922 - 6449 	3244 
9270 - 6450 	716 
6668 - 6451 	276 
2514 - 6452 	4458 
420 - 6453 	1104 
8148 - 6454 	763 
4617 - 6455 	879 
3550 - 6456 	433 
9792 - 6457 	936 
5732 - 6458 	916 
9366 - 6459 	732 
5182 - 6460 	620 
1003 - 6461 	2042 
6857 - 6462 	2874 
9063 - 6463 	875 
9134 - 6464 	160 
528 - 6465 	1672 
8318 - 6466 	432 
3763 - 6467 	837 
7969 - 6468 	2492 
1888 - 6469 	1225 
8340 - 6470 	1141 
234 - 6471 	723 
174 - 6472 	195 
8562 - 6473 	290 
4790 - 6474 	1133 
7875 - 6475 	681 
8130 - 6476 	2692 
80 - 6477 	1230 
7309 - 6478 	545 
5867 - 6479 	2155 
3232 - 6480 	153 
4851 - 6481 	248 
4583 - 6482 	90 
8189 - 6483 	1559 
8061 - 6484 	2039 
7218 - 6485 	366 
2818 - 6486 	2321 
3801 - 6487 	1594 
4418 - 6488 	996 
8156 - 6489 	773 
3844 - 6490 	471 
7511 - 6491 	958 
768 - 6492 	1692 
7411 - 6493 	1205 
3048 - 6494 	255 
7400 - 6495 	2641 
56 - 6496 	1281 
381 - 6497 	441 
2190 - 6498 	1149 
4194 - 6499 	1261 
9875 - 6500 	1427 
6487 - 6501 	1783 
8494 - 6502 	1008 
1493 - 6503 	1060 
4132 - 6504 	42 
3334 - 6505 	785 
973 - 6506 	3211 
4865 - 6507 	111 
2473 - 6508 	2002 
9840 - 6509 	1552 
4514 - 6510 	613 
7985 - 6511 	1451 
9011 - 6512 	1963 
571 - 6513 	215 
5956 - 6514 	1041 
7375 - 6515 	1305 
5511 - 6516 	1401 
4177 - 6517 	1865 
1619 - 6518 	750 
1237 - 6519 	1678 
7650 - 6520 	1164 
2597 - 6521 	1506 
765 - 6522 	82 
4908 - 6523 	1158 
7809 - 6524 	1462 
1778 - 6525 	201 
354 - 6526 	654 
1395 - 6527 	1085 
1808 - 6528 	244 
3777 - 6529 	15 
7611 - 6530 	301 
3721 - 6531 	821 
905 - 6532 	303 
7996 - 6533 	1045 
1404 - 6534 	879 
1256 - 6535 	2164 
6418 - 6536 	1509 
7816 - 6537 	5888 
4198 - 6538 	382 
9691 - 6539 	1947 
5909 - 6540 	1756 
3798 - 6541 	1050 
1704 - 6542 	735 
8511 - 6543 	578 
5167 - 6544 	985 
4617 - 6545 	1214 
7652 - 6546 	509 
3983 - 6547 	463 
8820 - 6548 	208 
2912 - 6549 	970 
1198 - 6550 	1171 
3355 - 6551 	1712 
7997 - 6552 	1079 
9521 - 6553 	902 
7654 - 6554 	793 
7304 - 6555 	2176 
9737 - 6556 	3389 
1321 - 6557 	553 
7765 - 6558 	1596 
5853 - 6559 	1267 
9284 - 6560 	146 
8498 - 6561 	1745 
63 - 6562 	22 
2484 - 6563 	451 
2521 - 6564 	1706 
2416 - 6565 	548 
2128 - 6566 	1819 
1393 - 6567 	368 
73 - 6568 	1018 
9279 - 6569 	625 
2685 - 6570 	1469 
8221 - 6571 	194 
5322 - 6572 	677 
2084 - 6573 	1946 
2751 - 6574 	1498 
2853 - 6575 	689 
2079 - 6576 	741 
9408 - 6577 	3334 
8694 - 6578 	862 
647 - 6579 	1053 
6661 - 6580 	2484 
844 - 6581 	1731 
8915 - 6582 	785 
49 - 6583 	757 
4446 - 6584 	209 
6821 - 6585 	385 
8799 - 6586 	97 
108 - 6587 	1381 
1668 - 6588 	171 
5859 - 6589 	418 
5273 - 6590 	851 
1096 - 6591 	118 
5519 - 6592 	1001 
9122 - 6593 	1713 
6989 - 6594 	895 
7754 - 6595 	892 
5943 - 6596 	1493 
8348 - 6597 	741 
6669 - 6598 	1488 
5983 - 6599 	2619 
6216 - 6600 	389 
6474 - 6601 	2903 
6877 - 6602 	999 
3294 - 6603 	63 
5729 - 6604 	452 
2846 - 6605 	337 
2398 - 6606 	40 
5697 - 6607 	924 
4252 - 6608 	1999 
2880 - 6609 	560 
4417 - 6610 	46 
6740 - 6611 	3613 
515 - 6612 	2965 
3154 - 6613 	250 
4596 - 6614 	922 
4681 - 6615 	1145 
219 - 6616 	2350 
6408 - 6617 	329 
1702 - 6618 	1252 
2273 - 6619 	1146 
7667 - 6620 	728 
4354 - 6621 	58 
802 - 6622 	1762 
2054 - 6623 	1008 
8540 - 6624 	40 
8880 - 6625 	1170 
6369 - 6626 	719 
3754 - 6627 	890 
1155 - 6628 	1251 
615 - 6629 	1619 
3350 - 6630 	4704 
3011 - 6631 	807 
6328 - 6632 	1063 
4909 - 6633 	1629 
8507 - 6634 	3191 
6133 - 6635 	1193 
3127 - 6636 	3446 
9580 - 6637 	738 
5583 - 6638 	17 
1765 - 6639 	2125 
6702 - 6640 	423 
1317 - 6641 	2222 
8837 - 6642 	563 
2358 - 6643 	6413 
5270 - 6644 	500 
9612 - 6645 	772 
9224 - 6646 	1163 
4473 - 6647 	830 
6061 - 6648 	1334 
5892 - 6649 	875 
6199 - 6650 	1523 
9702 - 6651 	5481 
9807 - 6652 	702 
1018 - 6653 	2755 
4446 - 6654 	554 
3146 - 6655 	2142 
578 - 6656 	1673 
1893 - 6657 	91 
9763 - 6658 	3995 
425 - 6659 	75 
4957 - 6660 	1922 
5501 - 6661 	3472 
3386 - 6662 	607 
3205 - 6663 	998 
2800 - 6664 	1422 
379 - 6665 	726 
9465 - 6666 	1325 
7506 - 6667 	1451 
6270 - 6668 	1417 
7518 - 6669 	1106 
5778 - 6670 	2703 
594 - 6671 	470 
7035 - 6672 	1225 
1414 - 6673 	655 
2741 - 6674 	403 
6856 - 6675 	157 
244 - 6676 	412 
1469 - 6677 	620 
5440 - 6678 	2541 
2182 - 6679 	2337 
9454 - 6680 	73 
9946 - 6681 	740 
9636 - 6682 	501 
88 - 6683 	939 
6077 - 6684 	1642 
4673 - 6685 	25 
9471 - 6686 	1159 
2235 - 6687 	1400 
2146 - 6688 	17 
5974 - 6689 	957 
8338 - 6690 	992 
6766 - 6691 	241 
2377 - 6692 	1086 
5958 - 6693 	3196 
6541 - 6694 	4025 
5256 - 6695 	417 
6078 - 6696 	557 
4836 - 6697 	331 
5555 - 6698 	1696 
2431 - 6699 	679 
3541 - 6700 	946 
4411 - 6701 	835 
4305 - 6702 	1443 
3552 - 6703 	265 
6624 - 6704 	943 
6859 - 6705 	555 
9067 - 6706 	480 
4499 - 6707 	113 
8689 - 6708 	2047 
3439 - 6709 	363 
6407 - 6710 	772 
2178 - 6711 	157 
1677 - 6712 	961 
5896 - 6713 	271 
9240 - 6714 	1196 
7316 - 6715 	1349 
2741 - 6716 	1331 
8930 - 6717 	131 
5050 - 6718 	95 
9482 - 6719 	673 
4106 - 6720 	1969 
901 - 6721 	223 
8681 - 6722 	622 
9356 - 6723 	2925 
1664 - 6724 	1278 
7719 - 6725 	325 
268 - 6726 	635 
2755 - 6727 	1381 
4258 - 6728 	891 
3977 - 6729 	1479 
6756 - 6730 	589 
5576 - 6731 	38 
6048 - 6732 	606 
1322 - 6733 	1021 
7746 - 6734 	2705 
8082 - 6735 	1438 
7783 - 6736 	1145 
3616 - 6737 	4377 
5078 - 6738 	1991 
3146 - 6739 	388 
9226 - 6740 	2527 
9730 - 6741 	1481 
1489 - 6742 	632 
9491 - 6743 	753 
3353 - 6744 	125 
9265 - 6745 	898 
6361 - 6746 	1187 
9349 - 6747 	281 
3367 - 6748 	1650 
6721 - 6749 	1290 
6187 - 6750 	2853 
413 - 6751 	1155 
2794 - 6752 	1312 
2285 - 6753 	226 
6245 - 6754 	2420 
8331 - 6755 	666 
5088 - 6756 	130 
106 - 6757 	981 
1817 - 6758 	1689 
3872 - 6759 	956 
578 - 6760 	23 
9467 - 6761 	494 
8249 - 6762 	62 
243 - 6763 	3606 
5375 - 6764 	31 
1719 - 6765 	1001 
594 - 6766 	439 
7313 - 6767 	936 
7165 - 6768 	2087 
9157 - 6769 	1534 
5674 - 6770 	1472 
899 - 6771 	2101 
1562 - 6772 	2317 
3473 - 6773 	1555 
680 - 6774 	76 
2067 - 6775 	320 
6304 - 6776 	3478 
1035 - 6777 	416 
8023 - 6778 	718 
4996 - 6779 	2210 
9797 - 6780 	856 
3113 - 6781 	974 
8808 - 6782 	254 
4746 - 6783 	923 
2717 - 6784 	1115 
3339 - 6785 	147 
1229 - 6786 	328 
7644 - 6787 	2258 
2261 - 6788 	584 
5234 - 6789 	1505 
7294 - 6790 	1338 
5848 - 6791 	1457 
8857 - 6792 	4351 
1163 - 6793 	829 
1375 - 6794 	1546 
6436 - 6795 	451 
6044 - 6796 	1410 
814 - 6797 	1237 
4288 - 6798 	581 
3277 - 6799 	467 
237 - 6800 	1825 
6441 - 6801 	2231 
1448 - 6802 	191 
3982 - 6803 	1659 
7055 - 6804 	418 
7415 - 6805 	2800 
8468 - 6806 	460 
5162 - 6807 	622 
9151 - 6808 	3731 
7101 - 6809 	378 
9293 - 6810 	1841 
7603 - 6811 	1744 
8157 - 6812 	1304 
6305 - 6813 	1698 
9433 - 6814 	385 
4103 - 6815 	1027 
9594 - 6816 	1775 
6454 - 6817 	477 
9906 - 6818 	505 
6709 - 6819 	103 
1047 - 6820 	240 
4456 - 6821 	551 
3668 - 6822 	1531 
3566 - 6823 	239 
9638 - 6824 	1099 
7462 - 6825 	227 
4657 - 6826 	1531 
2797 - 6827 	1618 
8226 - 6828 	994 
4690 - 6829 	899 
1278 - 6830 	973 
8510 - 6831 	768 
5312 - 6832 	4459 
3520 - 6833 	457 
8251 - 6834 	3225 
6909 - 6835 	1406 
5939 - 6836 	1571 
3466 - 6837 	552 
6581 - 6838 	2555 
7546 - 6839 	728 
5263 - 6840 	2373 
1479 - 6841 	1117 
656 - 6842 	2945 
3863 - 6843 	1231 
6589 - 6844 	332 
4911 - 6845 	2077 
612 - 6846 	254 
7662 - 6847 	1695 
7327 - 6848 	635 
5961 - 6849 	1163 
9122 - 6850 	1544 
181 - 6851 	354 
6363 - 6852 	1259 
8944 - 6853 	1347 
7399 - 6854 	143 
2645 - 6855 	246 
7318 - 6856 	1436 
3888 - 6857 	2643 
2001 - 6858 	406 
3425 - 6859 	51 
1797 - 6860 	3756 
9010 - 6861 	1373 
8742 - 6862 	518 
7265 - 6863 	500 
6198 - 6864 	648 
3814 - 6865 	281 
5147 - 6866 	1782 
8629 - 6867 	1075 
7340 - 6868 	158 
1233 - 6869 	789 
7331 - 6870 	2050 
5589 - 6871 	1420 
6547 - 6872 	2844 
5879 - 6873 	1725 
419 - 6874 	10 
808 - 6875 	298 
5408 - 6876 	1188 
5902 - 6877 	997 
7692 - 6878 	964 
5115 - 6879 	1636 
5664 - 6880 	434 
8354 - 6881 	1234 
9156 - 6882 	2074 
7105 - 6883 	1416 
5416 - 6884 	745 
560 - 6885 	5631 
1906 - 6886 	1818 
8696 - 6887 	1640 
9636 - 6888 	275 
9040 - 6889 	845 
8403 - 6890 	1467 
9509 - 6891 	2400 
3204 - 6892 	2162 
8432 - 6893 	709 
4365 - 6894 	1265 
7400 - 6895 	680 
3535 - 6896 	337 
3765 - 6897 	2367 
5922 - 6898 	942 
5343 - 6899 	501 
9257 - 6900 	3269 
7875 - 6901 	159 
9662 - 6902 	3596 
8863 - 6903 	2520 
2365 - 6904 	1196 
9253 - 6905 	1334 
9561 - 6906 	455 
9965 - 6907 	1009 
7854 - 6908 	700 
3803 - 6909 	1468 
7465 - 6910 	1429 
4147 - 6911 	559 
2414 - 6912 	707 
7374 - 6913 	699 
3217 - 6914 	471 
9708 - 6915 	673 
976 - 6916 	1308 
7914 - 6917 	1913 
6989 - 6918 	1089 
1502 - 6919 	2450 
9367 - 6920 	599 
8910 - 6921 	493 
6071 - 6922 	1704 
2072 - 6923 	1756 
4024 - 6924 	362 
7 - 6925 	2335 
1494 - 6926 	1376 
3204 - 6927 	156 
8837 - 6928 	1983 
7149 - 6929 	338 
1569 - 6930 	3240 
2425 - 6931 	670 
5760 - 6932 	161 
6525 - 6933 	596 
4349 - 6934 	1382 
1706 - 6935 	4501 
2667 - 6936 	1888 
880 - 6937 	2248 
3583 - 6938 	3482 
7190 - 6939 	4185 
6613 - 6940 	1990 
2264 - 6941 	160 
6615 - 6942 	3903 
6371 - 6943 	1858 
6092 - 6944 	258 
1916 - 6945 	1896 
2404 - 6946 	1072 
9423 - 6947 	2004 
372 - 6948 	123 
9378 - 6949 	4264 
5449 - 6950 	2630 
930 - 6951 	1419 
6889 - 6952 	570 
5397 - 6953 	123 
6238 - 6954 	1537 
4011 - 6955 	1275 
3562 - 6956 	1761 
2365 - 6957 	880 
6129 - 6958 	2163 
9808 - 6959 	65 
3772 - 6960 	1872 
3419 - 6961 	2137 
1457 - 6962 	2185 
2006 - 6963 	378 
9642 - 6964 	1515 
3607 - 6965 	509 
4083 - 6966 	1876 
2839 - 6967 	181 
9603 - 6968 	640 
2528 - 6969 	1986 
9634 - 6970 	2317 
5799 - 6971 	1360 
7963 - 6972 	2431 
9646 - 6973 	1280 
10 - 6974 	161 
1856 - 6975 	172 
8862 - 6976 	1150 
3471 - 6977 	1624 
8147 - 6978 	188 
573 - 6979 	98 
848 - 6980 	575 
1069 - 6981 	399 
564 - 6982 	1197 
6474 - 6983 	49 
9828 - 6984 	247 
7215 - 6985 	327 
1702 - 6986 	541 
9549 - 6987 	828 
8957 - 6988 	22 
9151 - 6989 	486 
5866 - 6990 	3737 
9306 - 6991 	3305 
5079 - 6992 	814 
9185 - 6993 	1685 
7543 - 6994 	1198 
3056 - 6995 	82 
7758 - 6996 	951 
8677 - 6997 	1484 
4393 - 6998 	3571 
927 - 6999 	1612 
2720 - 7000 	79 
1123 - 7001 	1697 
2560 - 7002 	2358 
7849 - 7003 	1744 
6620 - 7004 	993 
7691 - 7005 	763 
4690 - 7006 	1992 
1551 - 7007 	1205 
2242 - 7008 	3437 
9366 - 7009 	568 
3864 - 7010 	1578 
8561 - 7011 	881 
4377 - 7012 	1481 
2567 - 7013 	566 
4415 - 7014 	1983 
6307 - 7015 	1329 
2235 - 7016 	843 
5609 - 7017 	1801 
9765 - 7018 	587 
224 - 7019 	129 
6796 - 7020 	393 
1433 - 7021 	527 
1318 - 7022 	1356 
4957 - 7023 	1215 
7630 - 7024 	777 
3455 - 7025 	1148 
776 - 7026 	218 
4641 - 7027 	57 
5605 - 7028 	194 
9747 - 7029 	953 
4147 - 7030 	184 
1626 - 7031 	1790 
7121 - 7032 	2233 
1575 - 7033 	405 
6880 - 7034 	1437 
8030 - 7035 	1015 
9877 - 7036 	248 
1573 - 7037 	561 
6542 - 7038 	2197 
3564 - 7039 	389 
2293 - 7040 	911 
1520 - 7041 	1409 
4331 - 7042 	875 
2853 - 7043 	1752 
1343 - 7044 	1769 
1796 - 7045 	637 
1982 - 7046 	615 
48 - 7047 	907 
214 - 7048 	2031 
6459 - 7049 	1267 
7933 - 7050 	92 
593 - 7051 	937 
8990 - 7052 	1578 
6302 - 7053 	30 
2396 - 7054 	4028 
3539 - 7055 	1449 
2278 - 7056 	2748 
5620 - 7057 	1547 
6488 - 7058 	787 
8370 - 7059 	2872 
6637 - 7060 	1446 
1602 - 7061 	427 
2597 - 7062 	73 
2798 - 7063 	606 
322 - 7064 	166 
5801 - 7065 	537 
429 - 7066 	265 
6752 - 7067 	749 
2516 - 7068 	2055 
8612 - 7069 	793 
2506 - 7070 	2156 
2094 - 7071 	1523 
5311 - 7072 	1617 
4481 - 7073 	1139 
731 - 7074 	10 
8200 - 7075 	523 
7915 - 7076 	624 
1157 - 7077 	1085 
7305 - 7078 	1936 
5721 - 7079 	1034 
1261 - 7080 	4330 
5002 - 7081 	2624 
5539 - 7082 	2260 
6049 - 7083 	589 
2067 - 7084 	6 
1769 - 7085 	2861 
3824 - 7086 	40 
4507 - 7087 	216 
8745 - 7088 	965 
2073 - 7089 	257 
8124 - 7090 	17 
7063 - 7091 	353 
4369 - 7092 	935 
644 - 7093 	1032 
7083 - 7094 	176 
3519 - 7095 	490 
2367 - 7096 	508 
5246 - 7097 	2247 
3149 - 7098 	1398 
5985 - 7099 	2418 
1802 - 7100 	2603 
5910 - 7101 	1164 
5255 - 7102 	1449 
7847 - 7103 	4084 
4321 - 7104 	337 
4580 - 7105 	458 
4388 - 7106 	484 
2577 - 7107 	1966 
5844 - 7108 	544 
8984 - 7109 	1843 
1139 - 7110 	1073 
2681 - 7111 	11 
7137 - 7112 	16 
6336 - 7113 	49 
3477 - 7114 	1850 
4731 - 7115 	2926 
3947 - 7116 	2502 
5592 - 7117 	679 
8066 - 7118 	833 
1351 - 7119 	2692 
602 - 7120 	2751 
4575 - 7121 	1222 
4373 - 7122 	1246 
9869 - 7123 	1091 
666 - 7124 	77 
8493 - 7125 	1274 
5730 - 7126 	553 
6940 - 7127 	1598 
2016 - 7128 	1135 
2865 - 7129 	745 
1503 - 7130 	714 
9637 - 7131 	1449 
9643 - 7132 	530 
9775 - 7133 	1204 
8094 - 7134 	1002 
1653 - 7135 	1227 
9279 - 7136 	1769 
6957 - 7137 	370 
5571 - 7138 	823 
650 - 7139 	4 
78 - 7140 	4436 
3078 - 7141 	1490 
6317 - 7142 	1447 
4657 - 7143 	743 
838 - 7144 	270 
7390 - 7145 	1310 
1278 - 7146 	155 
6289 - 7147 	395 
8496 - 7148 	678 
8866 - 7149 	1322 
6228 - 7150 	1372 
1143 - 7151 	1730 
108 - 7152 	1841 
605 - 7153 	1504 
591 - 7154 	305 
826 - 7155 	1054 
8080 - 7156 	1317 
1861 - 7157 	860 
9060 - 7158 	843 
7028 - 7159 	669 
1485 - 7160 	537 
2774 - 7161 	5263 
5513 - 7162 	701 
4067 - 7163 	965 
5258 - 7164 	875 
9357 - 7165 	986 
7903 - 7166 	1744 
2693 - 7167 	297 
4024 - 7168 	975 
8059 - 7169 	1808 
9039 - 7170 	1820 
9217 - 7171 	228 
1541 - 7172 	1039 
8844 - 7173 	5 
6558 - 7174 	1226 
787 - 7175 	86 
321 - 7176 	492 
692 - 7177 	619 
2370 - 7178 	1432 
8157 - 7179 	773 
5464 - 7180 	756 
5269 - 7181 	1535 
2777 - 7182 	3224 
6063 - 7183 	679 
8828 - 7184 	1329 
1809 - 7185 	2050 
7126 - 7186 	3224 
4048 - 7187 	2043 
4951 - 7188 	4724 
6077 - 7189 	377 
6209 - 7190 	582 
6965 - 7191 	379 
1154 - 7192 	811 
1825 - 7193 	1469 
3299 - 7194 	929 
5833 - 7195 	3083 
3370 - 7196 	224 
4398 - 7197 	236 
296 - 7198 	1137 
6707 - 7199 	1632 
2548 - 7200 	783 
2188 - 7201 	425 
406 - 7202 	1111 
9194 - 7203 	188 
3003 - 7204 	1306 
769 - 7205 	4796 
6245 - 7206 	7238 
6077 - 7207 	1295 
7955 - 7208 	2308 
7562 - 7209 	1719 
1503 - 7210 	641 
2506 - 7211 	3151 
2894 - 7212 	50 
8023 - 7213 	3029 
9879 - 7214 	2082 
5936 - 7215 	256 
5233 - 7216 	3357 
9323 - 7217 	1352 
4340 - 7218 	449 
9670 - 7219 	1496 
8542 - 7220 	2503 
8153 - 7221 	483 
717 - 7222 	791 
1984 - 7223 	1817 
4163 - 7224 	880 
5944 - 7225 	559 
967 - 7226 	1152 
9989 - 7227 	91 
8554 - 7228 	580 
9583 - 7229 	3715 
5842 - 7230 	1398 
9125 - 7231 	299 
3560 - 7232 	699 
8891 - 7233 	781 
2065 - 7234 	1721 
3895 - 7235 	608 
5369 - 7236 	470 
1777 - 7237 	528 
860 - 7238 	964 
1448 - 7239 	1943 
6588 - 7240 	922 
1099 - 7241 	2243 
4848 - 7242 	1647 
1061 - 7243 	2044 
9874 - 7244 	814 
6381 - 7245 	3636 
7796 - 7246 	729 
9597 - 7247 	440 
7890 - 7248 	169 
3618 - 7249 	1273 
8627 - 7250 	336 
6644 - 7251 	1488 
8694 - 7252 	2579 
6725 - 7253 	4 
5268 - 7254 	964 
629 - 7255 	603 
9440 - 7256 	2691 
336 - 7257 	16 
3107 - 7258 	857 
8769 - 7259 	1414 
5564 - 7260 	1368 
5642 - 7261 	1277 
3284 - 7262 	561 
6272 - 7263 	1773 
856 - 7264 	203 
7651 - 7265 	1582 
1725 - 7266 	2566 
2983 - 7267 	1318 
538 - 7268 	973 
5994 - 7269 	1101 
8846 - 7270 	993 
9694 - 7271 	590 
2406 - 7272 	328 
264 - 7273 	1432 
11 - 7274 	507 
7730 - 7275 	1453 
9603 - 7276 	14 
8886 - 7277 	557 
6180 - 7278 	1180 
8107 - 7279 	611 
3239 - 7280 	863 
2454 - 7281 	1569 
2944 - 7282 	517 
9636 - 7283 	1706 
7130 - 7284 	118 
1544 - 7285 	416 
8905 - 7286 	1301 
7283 - 7287 	560 
6011 - 7288 	1619 
2788 - 7289 	167 
3123 - 7290 	1868 
