Edge 	Weight
11323 - 12422 	1837 
6294 - 12423 	1698 
11297 - 12424 	1899 
15382 - 12425 	1963 
14663 - 12426 	1580 
13213 - 12427 	321 
9392 - 12428 	2728 
6094 - 12429 	1073 
15890 - 12430 	2445 
11796 - 12431 	5787 
5230 - 12432 	4114 
19910 - 12433 	1482 
4966 - 12434 	214 
15376 - 12435 	3548 
14190 - 12436 	2084 
15814 - 12437 	2672 
1754 - 12438 	1309 
16733 - 12439 	2295 
14650 - 12440 	3516 
9684 - 12441 	1077 
1734 - 12442 	760 
5207 - 12443 	320 
19544 - 12444 	2088 
11286 - 12445 	127 
13585 - 12446 	2513 
6420 - 12447 	2438 
14310 - 12448 	1662 
19286 - 12449 	1716 
15095 - 12450 	3171 
1849 - 12451 	898 
15119 - 12452 	1124 
18517 - 12453 	4941 
4683 - 12454 	4336 
4394 - 12455 	424 
2768 - 12456 	870 
7488 - 12457 	1184 
4101 - 12458 	1277 
17815 - 12459 	1127 
12742 - 12460 	2738 
14279 - 12461 	1161 
9229 - 12462 	2418 
5510 - 12463 	6688 
19634 - 12464 	4434 
16134 - 12465 	2750 
4172 - 12466 	4831 
18419 - 12467 	2490 
3878 - 12468 	4721 
5403 - 12469 	2626 
18372 - 12470 	2304 
13182 - 12471 	3833 
16798 - 12472 	3587 
729 - 12473 	1 
19492 - 12474 	126 
10258 - 12475 	793 
13546 - 12476 	4058 
12125 - 12477 	2588 
19627 - 12478 	4403 
16107 - 12479 	6 
10405 - 12480 	575 
9578 - 12481 	2288 
17125 - 12482 	1296 
19748 - 12483 	5078 
10065 - 12484 	938 
19003 - 12485 	2861 
16131 - 12486 	1688 
13012 - 12487 	3482 
5063 - 12488 	3598 
11162 - 12489 	719 
17809 - 12490 	4409 
18323 - 12491 	2282 
3903 - 12492 	482 
19290 - 12493 	966 
18469 - 12494 	4978 
2051 - 12495 	5839 
10869 - 12496 	22 
11687 - 12497 	329 
13820 - 12498 	1109 
10003 - 12499 	772 
15211 - 12500 	8656 
992 - 12501 	1601 
11932 - 12502 	407 
19566 - 12503 	1630 
12519 - 12504 	1686 
7648 - 12505 	1597 
4018 - 12506 	957 
9648 - 12507 	1080 
12023 - 12508 	1699 
11084 - 12509 	2496 
15307 - 12510 	830 
7064 - 12511 	7178 
10549 - 12512 	2342 
14256 - 12513 	1378 
3601 - 12514 	1189 
9189 - 12515 	2612 
17846 - 12516 	1937 
6507 - 12517 	1965 
13918 - 12518 	6470 
134 - 12519 	194 
17411 - 12520 	1010 
19389 - 12521 	207 
12579 - 12522 	3070 
6733 - 12523 	409 
6378 - 12524 	10087 
3398 - 12525 	2046 
11853 - 12526 	2244 
2748 - 12527 	2741 
2175 - 12528 	3513 
3346 - 12529 	4223 
15585 - 12530 	68 
11556 - 12531 	2862 
4169 - 12532 	3468 
3477 - 12533 	4564 
14660 - 12534 	2021 
9294 - 12535 	359 
16922 - 12536 	396 
2649 - 12537 	8867 
12706 - 12538 	6829 
16298 - 12539 	5118 
9534 - 12540 	1508 
8252 - 12541 	3982 
14846 - 12542 	2100 
2746 - 12543 	4075 
8884 - 12544 	291 
13352 - 12545 	683 
19674 - 12546 	750 
16375 - 12547 	603 
18178 - 12548 	895 
9256 - 12549 	2655 
8007 - 12550 	313 
7778 - 12551 	1914 
14522 - 12552 	833 
1142 - 12553 	3776 
19261 - 12554 	592 
7112 - 12555 	3447 
15055 - 12556 	38 
12047 - 12557 	1480 
1113 - 12558 	1441 
14163 - 12559 	2992 
9984 - 12560 	1767 
14004 - 12561 	828 
3177 - 12562 	269 
1311 - 12563 	1331 
12366 - 12564 	7379 
13787 - 12565 	1358 
17631 - 12566 	238 
7562 - 12567 	11160 
5087 - 12568 	715 
11154 - 12569 	2385 
7577 - 12570 	1461 
5320 - 12571 	282 
1351 - 12572 	1112 
1724 - 12573 	2000 
6109 - 12574 	3428 
5693 - 12575 	4445 
1190 - 12576 	668 
10646 - 12577 	3517 
17340 - 12578 	2689 
64 - 12579 	2560 
7805 - 12580 	2458 
13776 - 12581 	3138 
13252 - 12582 	115 
6986 - 12583 	2003 
17826 - 12584 	1262 
19136 - 12585 	1471 
2854 - 12586 	2472 
1514 - 12587 	278 
17913 - 12588 	7033 
17913 - 12589 	2036 
4084 - 12590 	6192 
15156 - 12591 	3781 
5210 - 12592 	2125 
15713 - 12593 	432 
1783 - 12594 	3551 
17236 - 12595 	601 
9191 - 12596 	4066 
7661 - 12597 	5322 
6030 - 12598 	3387 
18024 - 12599 	2155 
19692 - 12600 	1149 
6069 - 12601 	1668 
9961 - 12602 	2109 
18616 - 12603 	2374 
10400 - 12604 	125 
16608 - 12605 	1113 
12966 - 12606 	907 
12782 - 12607 	782 
9140 - 12608 	1092 
9660 - 12609 	3302 
13774 - 12610 	141 
16749 - 12611 	3787 
14759 - 12612 	385 
18952 - 12613 	2569 
8970 - 12614 	1594 
8781 - 12615 	3929 
18310 - 12616 	2756 
5702 - 12617 	1742 
7461 - 12618 	3123 
13594 - 12619 	2053 
7706 - 12620 	986 
7690 - 12621 	1139 
557 - 12622 	3409 
13717 - 12623 	996 
19799 - 12624 	1344 
10586 - 12625 	3922 
18928 - 12626 	22 
11081 - 12627 	2793 
16663 - 12628 	306 
12546 - 12629 	1842 
8864 - 12630 	2874 
14642 - 12631 	1603 
16860 - 12632 	859 
4969 - 12633 	3887 
4430 - 12634 	336 
1121 - 12635 	2427 
216 - 12636 	1723 
16517 - 12637 	2694 
17267 - 12638 	3267 
10347 - 12639 	2768 
14247 - 12640 	4705 
15949 - 12641 	2002 
13908 - 12642 	1124 
15192 - 12643 	6722 
14060 - 12644 	2543 
7046 - 12645 	284 
2399 - 12646 	4514 
2350 - 12647 	135 
7276 - 12648 	7005 
11809 - 12649 	147 
2759 - 12650 	264 
18568 - 12651 	860 
13183 - 12652 	1110 
19326 - 12653 	1593 
10446 - 12654 	1687 
15515 - 12655 	3834 
10389 - 12656 	524 
8356 - 12657 	6667 
8208 - 12658 	671 
9235 - 12659 	504 
7679 - 12660 	1184 
5239 - 12661 	2597 
8260 - 12662 	1658 
14669 - 12663 	617 
4129 - 12664 	1110 
3878 - 12665 	1566 
19287 - 12666 	516 
19697 - 12667 	2769 
3000 - 12668 	82 
12331 - 12669 	2610 
14563 - 12670 	3438 
6967 - 12671 	1665 
8349 - 12672 	1394 
5901 - 12673 	3622 
15779 - 12674 	1618 
2337 - 12675 	797 
3393 - 12676 	927 
4803 - 12677 	2761 
19069 - 12678 	2546 
12113 - 12679 	536 
10982 - 12680 	9486 
11427 - 12681 	1917 
12734 - 12682 	3271 
15343 - 12683 	215 
1012 - 12684 	5677 
5987 - 12685 	1965 
8272 - 12686 	2389 
16474 - 12687 	3333 
3228 - 12688 	1736 
5445 - 12689 	1711 
17146 - 12690 	2022 
1209 - 12691 	3587 
4132 - 12692 	5373 
10449 - 12693 	49 
1522 - 12694 	2436 
2642 - 12695 	2354 
5430 - 12696 	2477 
6702 - 12697 	364 
8990 - 12698 	5022 
887 - 12699 	543 
1712 - 12700 	3018 
15891 - 12701 	2218 
6295 - 12702 	2283 
13770 - 12703 	4949 
19367 - 12704 	1599 
17215 - 12705 	3411 
1080 - 12706 	5896 
10197 - 12707 	4229 
227 - 12708 	2835 
15694 - 12709 	393 
5893 - 12710 	520 
8735 - 12711 	2882 
15232 - 12712 	508 
7152 - 12713 	4123 
1276 - 12714 	367 
16547 - 12715 	843 
1781 - 12716 	4732 
18969 - 12717 	4094 
19918 - 12718 	3358 
8272 - 12719 	1376 
6691 - 12720 	75 
6789 - 12721 	3881 
11787 - 12722 	2346 
10599 - 12723 	995 
10441 - 12724 	2635 
607 - 12725 	7478 
6421 - 12726 	1034 
1230 - 12727 	1100 
10823 - 12728 	1672 
19670 - 12729 	947 
12401 - 12730 	878 
18376 - 12731 	174 
4609 - 12732 	1201 
15504 - 12733 	1611 
8331 - 12734 	2056 
6894 - 12735 	3286 
3498 - 12736 	2685 
11142 - 12737 	181 
533 - 12738 	1745 
14722 - 12739 	5160 
9442 - 12740 	1435 
1780 - 12741 	3043 
10922 - 12742 	2110 
11032 - 12743 	6213 
17249 - 12744 	2080 
2295 - 12745 	26 
8836 - 12746 	561 
13157 - 12747 	13293 
5215 - 12748 	2518 
17432 - 12749 	1403 
16837 - 12750 	2157 
3618 - 12751 	570 
17651 - 12752 	6517 
45 - 12753 	4962 
19716 - 12754 	870 
10163 - 12755 	244 
19860 - 12756 	139 
12583 - 12757 	1798 
7394 - 12758 	2101 
8586 - 12759 	1961 
18191 - 12760 	5221 
10992 - 12761 	962 
18176 - 12762 	3297 
1756 - 12763 	1640 
15611 - 12764 	2327 
1097 - 12765 	2468 
10673 - 12766 	2070 
12323 - 12767 	371 
3640 - 12768 	1763 
10503 - 12769 	1305 
2343 - 12770 	1886 
12767 - 12771 	878 
18406 - 12772 	1971 
15271 - 12773 	418 
2561 - 12774 	3664 
13128 - 12775 	5894 
7335 - 12776 	661 
15509 - 12777 	4152 
195 - 12778 	5506 
6347 - 12779 	832 
10916 - 12780 	711 
10412 - 12781 	1861 
8610 - 12782 	22 
6185 - 12783 	2259 
17743 - 12784 	1756 
3557 - 12785 	3106 
1893 - 12786 	1164 
13574 - 12787 	17 
11270 - 12788 	2993 
5615 - 12789 	1314 
4017 - 12790 	1998 
16330 - 12791 	1799 
9452 - 12792 	2012 
1170 - 12793 	2096 
13120 - 12794 	172 
17115 - 12795 	1087 
10689 - 12796 	1784 
2997 - 12797 	1917 
3996 - 12798 	215 
3638 - 12799 	3974 
1644 - 12800 	3365 
15969 - 12801 	1038 
19999 - 12802 	1504 
1933 - 12803 	263 
11318 - 12804 	4217 
14414 - 12805 	872 
19578 - 12806 	4697 
6121 - 12807 	869 
1181 - 12808 	962 
7105 - 12809 	1622 
1261 - 12810 	1797 
4588 - 12811 	3041 
2237 - 12812 	2318 
10154 - 12813 	1253 
2383 - 12814 	2809 
7075 - 12815 	1914 
366 - 12816 	43 
3399 - 12817 	545 
17719 - 12818 	4426 
864 - 12819 	57 
9023 - 12820 	3592 
4554 - 12821 	2045 
9496 - 12822 	7596 
12635 - 12823 	2977 
4889 - 12824 	730 
5049 - 12825 	2312 
15127 - 12826 	5605 
13349 - 12827 	931 
17464 - 12828 	1663 
12496 - 12829 	2950 
6017 - 12830 	2427 
13396 - 12831 	3319 
183 - 12832 	1055 
11435 - 12833 	3387 
6184 - 12834 	2719 
835 - 12835 	1450 
6462 - 12836 	2451 
2696 - 12837 	31 
16196 - 12838 	2814 
9738 - 12839 	1036 
14294 - 12840 	2588 
17045 - 12841 	1046 
8933 - 12842 	3177 
11541 - 12843 	2420 
10221 - 12844 	1619 
10915 - 12845 	1757 
12327 - 12846 	1620 
3962 - 12847 	1624 
15238 - 12848 	1423 
15399 - 12849 	4832 
19666 - 12850 	1376 
4216 - 12851 	4140 
15853 - 12852 	5014 
7299 - 12853 	2357 
1002 - 12854 	6238 
15205 - 12855 	503 
1998 - 12856 	2094 
16883 - 12857 	2912 
19643 - 12858 	506 
10686 - 12859 	3798 
17180 - 12860 	5819 
15118 - 12861 	4778 
1572 - 12862 	2419 
19113 - 12863 	4284 
4099 - 12864 	2042 
4949 - 12865 	1505 
17814 - 12866 	6358 
598 - 12867 	3566 
16437 - 12868 	6540 
14827 - 12869 	1877 
9301 - 12870 	4486 
19431 - 12871 	7450 
17905 - 12872 	797 
17039 - 12873 	209 
257 - 12874 	3579 
1995 - 12875 	2138 
13635 - 12876 	469 
10813 - 12877 	6535 
16821 - 12878 	2061 
8847 - 12879 	5852 
349 - 12880 	1243 
10417 - 12881 	1140 
10060 - 12882 	2871 
9103 - 12883 	2921 
13545 - 12884 	658 
10695 - 12885 	1030 
955 - 12886 	3385 
13716 - 12887 	1426 
14497 - 12888 	82 
2408 - 12889 	4222 
19394 - 12890 	770 
19844 - 12891 	4802 
4647 - 12892 	2197 
15519 - 12893 	1312 
3277 - 12894 	1092 
15084 - 12895 	3158 
4954 - 12896 	194 
2879 - 12897 	2685 
4730 - 12898 	1831 
7219 - 12899 	1123 
11164 - 12900 	4310 
8464 - 12901 	2095 
13005 - 12902 	804 
17638 - 12903 	1699 
5327 - 12904 	2553 
6445 - 12905 	163 
5072 - 12906 	2005 
16443 - 12907 	4982 
6185 - 12908 	84 
11438 - 12909 	715 
3671 - 12910 	5946 
14614 - 12911 	2678 
6898 - 12912 	1400 
16731 - 12913 	6335 
10850 - 12914 	2396 
18275 - 12915 	1110 
19065 - 12916 	1521 
2546 - 12917 	4616 
13938 - 12918 	1224 
18439 - 12919 	2098 
8060 - 12920 	41 
14895 - 12921 	62 
5366 - 12922 	1928 
3786 - 12923 	1831 
14702 - 12924 	385 
14100 - 12925 	3784 
16759 - 12926 	2279 
17432 - 12927 	3380 
10957 - 12928 	396 
3716 - 12929 	232 
3108 - 12930 	1354 
39 - 12931 	459 
2115 - 12932 	1637 
10096 - 12933 	1072 
14219 - 12934 	2689 
2071 - 12935 	673 
8691 - 12936 	2652 
4523 - 12937 	322 
2583 - 12938 	2164 
18744 - 12939 	175 
12779 - 12940 	1177 
11237 - 12941 	2309 
4115 - 12942 	632 
11024 - 12943 	4784 
12452 - 12944 	2150 
9354 - 12945 	2714 
1857 - 12946 	765 
15496 - 12947 	2956 
9572 - 12948 	4360 
18781 - 12949 	1056 
10048 - 12950 	579 
3734 - 12951 	1729 
5715 - 12952 	1009 
5039 - 12953 	5809 
4207 - 12954 	1705 
13001 - 12955 	620 
18604 - 12956 	736 
17599 - 12957 	1132 
5710 - 12958 	20 
15817 - 12959 	1913 
9079 - 12960 	2714 
2835 - 12961 	494 
6464 - 12962 	1179 
8037 - 12963 	4289 
4919 - 12964 	2416 
12982 - 12965 	1659 
5952 - 12966 	2485 
5892 - 12967 	1618 
7288 - 12968 	876 
16118 - 12969 	2465 
1612 - 12970 	4447 
5061 - 12971 	477 
12593 - 12972 	2464 
867 - 12973 	385 
11153 - 12974 	585 
16082 - 12975 	2340 
14989 - 12976 	407 
10158 - 12977 	874 
6773 - 12978 	179 
17643 - 12979 	1830 
11707 - 12980 	1421 
8910 - 12981 	6933 
9154 - 12982 	978 
19349 - 12983 	1911 
78 - 12984 	2754 
17257 - 12985 	3340 
7850 - 12986 	6087 
11840 - 12987 	1065 
15163 - 12988 	1447 
14924 - 12989 	2827 
19908 - 12990 	76 
5929 - 12991 	2397 
1019 - 12992 	1017 
2545 - 12993 	1606 
19721 - 12994 	2813 
13519 - 12995 	1306 
10114 - 12996 	1673 
2799 - 12997 	1239 
7726 - 12998 	2755 
2828 - 12999 	4305 
374 - 13000 	2685 
258 - 13001 	2948 
13545 - 13002 	594 
19854 - 13003 	3435 
3240 - 13004 	3761 
4677 - 13005 	459 
3489 - 13006 	393 
17638 - 13007 	898 
6540 - 13008 	7154 
143 - 13009 	2864 
8953 - 13010 	662 
13696 - 13011 	1031 
12046 - 13012 	1321 
16839 - 13013 	6207 
11263 - 13014 	156 
16472 - 13015 	3709 
5106 - 13016 	49 
14770 - 13017 	804 
17282 - 13018 	10629 
4228 - 13019 	576 
10010 - 13020 	1429 
13309 - 13021 	1337 
435 - 13022 	3109 
12362 - 13023 	322 
3205 - 13024 	3589 
6392 - 13025 	2373 
12218 - 13026 	1049 
10518 - 13027 	2435 
14781 - 13028 	2795 
16368 - 13029 	2664 
4554 - 13030 	4610 
7873 - 13031 	1995 
19860 - 13032 	1870 
16102 - 13033 	2324 
16745 - 13034 	3324 
17929 - 13035 	4574 
8237 - 13036 	1648 
7270 - 13037 	105 
4961 - 13038 	592 
18693 - 13039 	3289 
16902 - 13040 	797 
18447 - 13041 	2076 
19151 - 13042 	2148 
9689 - 13043 	2684 
9844 - 13044 	1155 
13094 - 13045 	2387 
9630 - 13046 	3135 
9178 - 13047 	505 
2414 - 13048 	1964 
13278 - 13049 	4930 
17917 - 13050 	1359 
20 - 13051 	861 
17895 - 13052 	3228 
6257 - 13053 	38 
1997 - 13054 	2073 
7999 - 13055 	1432 
1849 - 13056 	1813 
5719 - 13057 	1316 
15363 - 13058 	687 
2962 - 13059 	441 
12980 - 13060 	3596 
6758 - 13061 	1173 
8558 - 13062 	1559 
8473 - 13063 	641 
6051 - 13064 	1890 
15847 - 13065 	5422 
1788 - 13066 	4334 
10521 - 13067 	1380 
15464 - 13068 	2856 
13153 - 13069 	690 
6024 - 13070 	2727 
12334 - 13071 	4437 
16248 - 13072 	1954 
17890 - 13073 	535 
6205 - 13074 	2004 
15930 - 13075 	1698 
12944 - 13076 	1079 
222 - 13077 	2199 
376 - 13078 	260 
16060 - 13079 	2806 
12297 - 13080 	2318 
10808 - 13081 	2252 
2067 - 13082 	9071 
14302 - 13083 	4324 
17452 - 13084 	1506 
14836 - 13085 	4586 
4655 - 13086 	793 
7411 - 13087 	661 
14766 - 13088 	3187 
17408 - 13089 	1934 
2996 - 13090 	1248 
11392 - 13091 	2600 
18326 - 13092 	3156 
14438 - 13093 	7507 
14794 - 13094 	454 
94 - 13095 	1084 
5349 - 13096 	826 
845 - 13097 	492 
4894 - 13098 	3279 
8066 - 13099 	4905 
15498 - 13100 	537 
7829 - 13101 	205 
7674 - 13102 	4315 
196 - 13103 	3241 
973 - 13104 	4129 
17449 - 13105 	2353 
18230 - 13106 	2839 
15116 - 13107 	1000 
1866 - 13108 	325 
1134 - 13109 	1384 
4592 - 13110 	1105 
7636 - 13111 	2231 
17312 - 13112 	889 
13471 - 13113 	1887 
4387 - 13114 	2048 
1912 - 13115 	3510 
5654 - 13116 	1609 
14750 - 13117 	2021 
12227 - 13118 	898 
10666 - 13119 	920 
3114 - 13120 	1460 
17841 - 13121 	3960 
19134 - 13122 	2312 
4652 - 13123 	716 
10174 - 13124 	7697 
15754 - 13125 	1250 
15512 - 13126 	932 
4722 - 13127 	4871 
1288 - 13128 	3138 
7894 - 13129 	15 
8282 - 13130 	1561 
6844 - 13131 	2158 
9598 - 13132 	283 
3717 - 13133 	1654 
2291 - 13134 	513 
673 - 13135 	1206 
6060 - 13136 	2741 
16474 - 13137 	1043 
15899 - 13138 	2915 
3349 - 13139 	5887 
12460 - 13140 	1587 
19150 - 13141 	1664 
12754 - 13142 	3591 
9166 - 13143 	245 
17417 - 13144 	1891 
10050 - 13145 	1765 
10750 - 13146 	967 
70 - 13147 	2224 
1155 - 13148 	1842 
2348 - 13149 	1997 
13881 - 13150 	683 
11030 - 13151 	334 
16505 - 13152 	1595 
16912 - 13153 	2096 
16850 - 13154 	2279 
3169 - 13155 	1070 
12745 - 13156 	676 
10258 - 13157 	3760 
9309 - 13158 	5607 
5606 - 13159 	3106 
17974 - 13160 	2180 
18667 - 13161 	2229 
11678 - 13162 	2029 
8570 - 13163 	3755 
17150 - 13164 	2758 
16485 - 13165 	540 
13791 - 13166 	1008 
11794 - 13167 	2828 
11378 - 13168 	1462 
8770 - 13169 	822 
18372 - 13170 	2818 
14830 - 13171 	4564 
13948 - 13172 	7007 
7025 - 13173 	1759 
54 - 13174 	879 
15067 - 13175 	2124 
18635 - 13176 	1525 
1703 - 13177 	3277 
1453 - 13178 	3149 
8316 - 13179 	2541 
5687 - 13180 	3181 
3365 - 13181 	4973 
19549 - 13182 	2279 
6379 - 13183 	1938 
18506 - 13184 	301 
15134 - 13185 	7587 
14260 - 13186 	4024 
1666 - 13187 	1170 
3105 - 13188 	2813 
19683 - 13189 	400 
16496 - 13190 	2459 
583 - 13191 	3277 
8933 - 13192 	3585 
13103 - 13193 	538 
6601 - 13194 	1987 
2134 - 13195 	499 
11385 - 13196 	4189 
5899 - 13197 	4645 
2358 - 13198 	1986 
4855 - 13199 	1353 
7962 - 13200 	3698 
18691 - 13201 	1469 
4114 - 13202 	539 
11060 - 13203 	2542 
18337 - 13204 	922 
16091 - 13205 	4687 
5052 - 13206 	4264 
17653 - 13207 	5711 
2686 - 13208 	2305 
8947 - 13209 	4635 
10129 - 13210 	239 
6461 - 13211 	61 
2997 - 13212 	204 
12424 - 13213 	4073 
16767 - 13214 	1162 
16120 - 13215 	411 
2286 - 13216 	29 
1184 - 13217 	3667 
9500 - 13218 	953 
2622 - 13219 	2317 
14960 - 13220 	1406 
133 - 13221 	1813 
15620 - 13222 	3331 
7733 - 13223 	6346 
19145 - 13224 	2663 
1112 - 13225 	5934 
19688 - 13226 	1747 
3583 - 13227 	783 
6379 - 13228 	2138 
1237 - 13229 	5173 
1106 - 13230 	5573 
15035 - 13231 	883 
1678 - 13232 	5878 
18462 - 13233 	2198 
10644 - 13234 	5802 
17979 - 13235 	3263 
10087 - 13236 	2324 
13007 - 13237 	286 
329 - 13238 	448 
5087 - 13239 	2502 
11021 - 13240 	2599 
16669 - 13241 	2542 
18807 - 13242 	1338 
2844 - 13243 	761 
6875 - 13244 	2007 
10643 - 13245 	449 
16337 - 13246 	229 
14883 - 13247 	1069 
2629 - 13248 	1739 
11496 - 13249 	3084 
72 - 13250 	1939 
8422 - 13251 	6908 
7541 - 13252 	1384 
5561 - 13253 	4454 
18098 - 13254 	4643 
3324 - 13255 	2983 
6732 - 13256 	1934 
245 - 13257 	4964 
6896 - 13258 	5731 
8511 - 13259 	2440 
16933 - 13260 	10 
9082 - 13261 	6357 
14034 - 13262 	2544 
15161 - 13263 	2786 
3390 - 13264 	13 
5913 - 13265 	2162 
1959 - 13266 	770 
982 - 13267 	405 
6679 - 13268 	3132 
9975 - 13269 	1483 
4675 - 13270 	3755 
4863 - 13271 	1663 
8695 - 13272 	803 
1902 - 13273 	928 
9412 - 13274 	2177 
17475 - 13275 	3292 
12168 - 13276 	1361 
7272 - 13277 	2971 
6724 - 13278 	2201 
15403 - 13279 	397 
4322 - 13280 	614 
2323 - 13281 	1048 
19562 - 13282 	2964 
5348 - 13283 	1087 
18744 - 13284 	4377 
15577 - 13285 	2380 
10766 - 13286 	2372 
19437 - 13287 	2051 
10897 - 13288 	794 
16299 - 13289 	5730 
5512 - 13290 	4615 
16749 - 13291 	2441 
16235 - 13292 	3745 
1602 - 13293 	3793 
9349 - 13294 	3065 
10421 - 13295 	2333 
3915 - 13296 	4203 
8261 - 13297 	5 
8788 - 13298 	153 
9662 - 13299 	4939 
14629 - 13300 	1217 
7490 - 13301 	1986 
1515 - 13302 	200 
192 - 13303 	3193 
13394 - 13304 	2181 
6052 - 13305 	293 
15331 - 13306 	3805 
8641 - 13307 	7982 
13253 - 13308 	5407 
18157 - 13309 	1170 
16410 - 13310 	5580 
8024 - 13311 	1890 
2492 - 13312 	274 
17658 - 13313 	6217 
7771 - 13314 	4795 
7557 - 13315 	4023 
5882 - 13316 	834 
8406 - 13317 	2094 
10485 - 13318 	2757 
17004 - 13319 	2123 
18668 - 13320 	443 
554 - 13321 	1732 
8488 - 13322 	323 
2497 - 13323 	1743 
6207 - 13324 	2863 
19339 - 13325 	7939 
10213 - 13326 	880 
9525 - 13327 	2353 
10324 - 13328 	478 
11 - 13329 	4533 
3166 - 13330 	1004 
11311 - 13331 	269 
13713 - 13332 	1811 
9198 - 13333 	2650 
11967 - 13334 	1979 
8026 - 13335 	1932 
5610 - 13336 	1678 
5088 - 13337 	2500 
18785 - 13338 	1882 
6299 - 13339 	307 
1634 - 13340 	3581 
623 - 13341 	623 
17853 - 13342 	1731 
19806 - 13343 	804 
11820 - 13344 	2389 
8825 - 13345 	3 
13560 - 13346 	2301 
8767 - 13347 	1260 
14845 - 13348 	2946 
14523 - 13349 	3276 
2759 - 13350 	1595 
5105 - 13351 	2273 
528 - 13352 	2373 
2019 - 13353 	1719 
15778 - 13354 	4108 
4717 - 13355 	597 
8420 - 13356 	200 
9625 - 13357 	2984 
16980 - 13358 	678 
5137 - 13359 	1744 
7585 - 13360 	1043 
19035 - 13361 	1472 
291 - 13362 	2650 
8403 - 13363 	2453 
16596 - 13364 	8911 
794 - 13365 	2200 
18649 - 13366 	5524 
14685 - 13367 	3028 
19020 - 13368 	2955 
7494 - 13369 	2709 
6295 - 13370 	3646 
762 - 13371 	4031 
18096 - 13372 	3473 
19167 - 13373 	1311 
18293 - 13374 	5857 
19135 - 13375 	2349 
12561 - 13376 	1762 
10964 - 13377 	1807 
8819 - 13378 	1208 
452 - 13379 	2075 
9328 - 13380 	2495 
311 - 13381 	4252 
5038 - 13382 	1152 
18987 - 13383 	2772 
18986 - 13384 	4441 
12855 - 13385 	2602 
14314 - 13386 	1230 
3762 - 13387 	1019 
10977 - 13388 	1748 
1448 - 13389 	4013 
14670 - 13390 	217 
15752 - 13391 	364 
9240 - 13392 	1403 
5816 - 13393 	4597 
15449 - 13394 	741 
3702 - 13395 	2581 
3790 - 13396 	3761 
17683 - 13397 	2250 
14429 - 13398 	3463 
13227 - 13399 	2376 
10181 - 13400 	4954 
2410 - 13401 	2897 
15594 - 13402 	5977 
9239 - 13403 	8205 
11817 - 13404 	2213 
16426 - 13405 	931 
19341 - 13406 	5111 
19215 - 13407 	2138 
15285 - 13408 	4829 
3191 - 13409 	2253 
14635 - 13410 	269 
3910 - 13411 	17 
15084 - 13412 	1920 
17535 - 13413 	2151 
12357 - 13414 	1083 
7165 - 13415 	866 
18859 - 13416 	1077 
17642 - 13417 	2354 
8814 - 13418 	2696 
4643 - 13419 	330 
5473 - 13420 	685 
16830 - 13421 	3241 
4027 - 13422 	5572 
934 - 13423 	3404 
10237 - 13424 	2301 
14008 - 13425 	4105 
9264 - 13426 	4802 
16954 - 13427 	357 
19631 - 13428 	3818 
1880 - 13429 	2106 
11008 - 13430 	1610 
9558 - 13431 	1296 
12522 - 13432 	1849 
8806 - 13433 	3537 
3449 - 13434 	2668 
3114 - 13435 	3575 
14567 - 13436 	196 
12920 - 13437 	2343 
10875 - 13438 	168 
16713 - 13439 	2026 
4258 - 13440 	13171 
6774 - 13441 	2834 
8106 - 13442 	2457 
14432 - 13443 	45 
4894 - 13444 	1207 
